tA,vA,fA,pA,qA,aA
2.2000093,542.43512,60.000584,154.909607,-10.022881,69.942871
2.2333422,542.429749,60.000607,154.929611,-10.010271,69.950226
2.266675,542.419189,60.000664,154.938202,-9.991005,69.958649
2.3000078,542.427124,60.00069,154.972305,-9.97945,69.967072
2.3333406,542.431641,60.000706,154.980545,-10.004648,69.975494
2.3666735,542.434692,60.000713,154.988388,-10.02982,69.983902
2.4000063,542.43811,60.000713,155.000946,-10.010796,69.992325
2.4333391,542.441223,60.000751,155.01358,-9.989743,70.001488
2.4666719,542.434204,60.00082,154.98851,-9.998404,70.011856
2.5000048,542.427002,60.000877,154.963501,-10.005445,70.02282
2.5333376,542.420715,60.000946,154.918701,-10.002322,70.034828
2.5666704,542.414368,60.001019,154.88414,-10.000875,70.047585
2.6000032,542.407227,60.001076,154.874298,-9.960936,70.060951
2.6333361,542.399048,60.001148,154.849655,-9.958669,70.075371
2.6666689,542.391296,60.001217,154.825256,-9.954381,70.090538
2.7000017,542.393921,60.001278,154.834335,-9.959659,70.106316
2.7333345,542.396484,60.001347,154.843597,-9.962096,70.123146
2.7666674,542.398926,60.001419,154.838318,-10.003075,70.140717
2.8000002,542.401611,60.001476,154.858047,-10.005512,70.158897
2.833333,542.395691,60.001549,154.890106,-9.964361,70.178139
2.8666658,542.389893,60.001621,154.907745,-9.961706,70.198135
2.8999987,542.392395,60.001705,154.903214,-9.992918,70.219307
2.9333315,542.394836,60.00177,154.933701,-9.989237,70.241081
2.9666643,542.397339,60.001854,154.944153,-9.975017,70.264053
2.9999971,542.399902,60.001938,154.954819,-9.957886,70.288101
3.03333,542.402344,60.00198,154.961044,-9.984969,70.312141
3.0666628,542.392273,60.001999,154.982651,-9.926998,70.336189
3.0999956,542.38324,60.00201,155.004532,-9.86902,70.360245
3.1333284,542.381287,60.002014,155.009598,-9.895993,70.384285
3.1666613,542.394348,60.002018,155.033478,-9.882629,70.408325
3.1999941,542.404907,60.002018,155.042221,-9.909822,70.432373
3.2333269,542.414001,60.002022,155.044708,-9.889153,70.456421
3.2666597,542.419006,60.002018,155.031631,-9.909058,70.480453
3.2999926,542.424072,60.002022,155.032974,-9.888336,70.504494
3.3333254,542.429016,60.00201,155.019928,-9.908718,70.528358
3.3666582,542.439697,60.001965,155.018524,-9.935594,70.551201
3.399991,542.43811,60.001942,155.032166,-9.877346,70.574043
3.4333239,542.441589,60.001923,155.028778,-9.904555,70.59671
3.4666567,542.444946,60.001869,155.029312,-9.890309,70.618347
3.4999895,542.435913,60.001846,155.020279,-9.828036,70.639984
3.5333223,542.43988,60.001831,155.006744,-9.854492,70.661621
3.5666552,542.443726,60.001789,155.017517,-9.845902,70.682487
3.599988,542.447876,60.001789,154.993835,-9.870071,70.703667
3.6333208,542.459045,60.001812,154.996704,-9.855655,70.725426
3.6666536,542.443848,60.001865,154.975937,-9.786504,70.74826
3.6999865,542.440674,60.001926,154.926254,-9.841285,70.77182
3.7333193,542.445435,60.001938,154.917419,-9.819169,70.79509
3.7666521,542.443298,60.00193,154.916733,-9.801636,70.817924
3.7999849,542.424316,60.001923,154.91124,-9.78379,70.840767
3.8333178,542.416626,60.001888,154.963715,-9.741618,70.862846
3.8666506,542.408264,60.001854,154.991592,-9.737753,70.884499
3.8999834,542.39624,60.001839,155.018448,-9.733808,70.906151
3.9333162,542.385071,60.001827,155.049484,-9.685604,70.927795
3.9666491,542.378296,60.001823,155.057495,-9.674697,70.94944
3.9999819,542.37262,60.001785,155.075897,-9.669343,70.970329
4.0333147,542.364624,60.001755,155.073181,-9.658145,70.990768
4.0666475,542.355164,60.001736,155.084137,-9.606162,71.011208
4.0999804,542.362122,60.001728,155.047501,-9.673279,71.031639
4.1333132,542.361755,60.001724,155.050827,-9.617985,71.052063
4.166646,542.338318,60.001713,155.013168,-9.596487,71.072342
4.1999788,542.324768,60.001659,155.022675,-9.548111,71.091423
4.2333117,542.315247,60.001579,155.029358,-9.547358,71.109291
4.2666445,542.30072,60.001465,155.034332,-9.551324,71.125381
4.2999773,542.290771,60.001358,155.074722,-9.524797,71.140266
4.3333101,542.287598,60.001251,155.116898,-9.50162,71.153954
4.366643,542.284485,60.001152,155.134735,-9.519018,71.16642
4.3999758,542.284668,60.001049,155.153351,-9.539717,71.177696
4.4333086,542.295105,60.00095,155.178421,-9.519572,71.187775
4.4666414,542.299377,60.000874,155.15712,-9.531363,71.197227
4.4999743,542.282043,60.00079,155.143326,-9.505211,71.20549
4.5333071,542.297729,60.000702,155.131454,-9.571041,71.2127
4.5666399,542.299316,60.000626,155.112595,-9.546659,71.219154
4.5999727,542.29657,60.000534,155.102478,-9.528933,71.224403
4.6333055,542.306458,60.000465,155.047745,-9.587758,71.229042
4.6666384,542.311218,60.000393,155.029266,-9.571149,71.232651
4.6999712,542.315857,60.000355,154.996933,-9.595387,71.236244
4.733304,542.325195,60.000301,154.965836,-9.621689,71.239105
4.7666368,542.33606,60.000259,154.945267,-9.652749,71.241501
4.7999697,542.333069,60.000237,154.9142,-9.63582,71.243896
4.8333025,542.330811,60.000225,154.913956,-9.629282,71.246292
4.8666353,542.342651,60.000221,154.903885,-9.663815,71.248703
4.8999681,542.347961,60.000221,154.916031,-9.660872,71.251106
4.933301,542.349792,60.000217,154.9133,-9.698682,71.25351
4.9666338,542.340698,60.000217,154.931519,-9.698923,71.25592
4.9999666,542.328796,60.00021,154.962753,-9.658646,71.258202
5.0332994,542.330566,60.000164,154.990433,-9.710054,71.259415
5.0666323,542.332642,60.000141,155.011642,-9.713743,71.260628
5.0999651,542.318665,60.000164,155.032043,-9.670828,71.262596
5.1332979,542.323547,60.000198,154.999619,-9.697917,71.265137
5.1666307,542.328674,60.000259,154.981262,-9.681362,71.26873
5.1999636,542.333679,60.00032,154.925125,-9.740963,71.273079
5.2332964,542.336365,60.00037,154.882263,-9.758485,71.27787
5.2666292,542.337952,60.000427,154.839233,-9.773973,71.283417
5.299962,542.339844,60.000481,154.816788,-9.794782,71.289558
5.3332949,542.341614,60.000549,154.808304,-9.771888,71.296761
5.3666277,542.343506,60.000618,154.786179,-9.787839,71.30471
5.3999605,542.345276,60.000675,154.784546,-9.809014,71.313271
5.4332933,542.347046,60.000748,154.803543,-9.834247,71.322891
5.4666262,542.341614,60.00082,154.810364,-9.853847,71.333267
5.499959,542.329163,60.00087,154.853104,-9.793858,71.344093
5.5332918,542.329468,60.000931,154.878632,-9.861498,71.355667
5.5666246,542.333191,60.000973,154.922607,-9.842814,71.367699
5.5999575,542.317993,60.000996,154.961182,-9.823753,71.379738
5.6332903,542.304626,60.001007,155.010468,-9.808144,71.391769
5.6666231,542.295166,60.001015,155.05069,-9.789159,71.403809
5.6999559,542.290405,60.001015,155.092209,-9.770249,71.415833
5.7332888,542.2995,60.001019,155.103577,-9.785578,71.427864
5.7666216,542.304199,60.001019,155.099945,-9.841692,71.43988
5.7999544,542.307434,60.001019,155.102951,-9.809216,71.451904
5.8332872,542.310791,60.001019,155.092255,-9.817605,71.463921
5.8666201,542.314087,60.001019,155.071335,-9.822592,71.475937
5.8999529,542.317261,60.001019,155.026489,-9.865038,71.487946
5.9332857,542.320557,60.001019,155.009079,-9.825758,71.499954
5.9666185,542.323669,60.001019,154.964249,-9.868239,71.511971
5.9999514,542.326355,60.001019,154.943192,-9.873268,71.523979
6.0332842,542.329102,60.001019,154.908508,-9.919174,71.535988
6.066617,542.331726,60.001053,154.887634,-9.922235,71.548737
6.0999498,542.334351,60.001095,154.87706,-9.927032,71.562103
6.1332827,542.341309,60.001163,154.854294,-9.969569,71.576675
6.1666155,542.354614,60.00124,154.837006,-9.965097,71.592293
6.1999483,542.349915,60.001316,154.82489,-9.961689,71.608658
6.2332811,542.345032,60.001373,154.833298,-9.96346,71.625618
6.266614,542.346985,60.001446,154.840515,-10.006757,71.643654
6.2999468,542.351135,60.001518,154.875656,-9.966278,71.662415
6.3332796,542.352234,60.001575,154.882919,-10.005879,71.681808
6.3666124,542.344055,60.001648,154.901306,-10.001539,71.702255
6.3999453,542.333313,60.00172,154.922394,-9.95084,71.723442
6.4332781,542.327209,60.00177,154.975586,-9.909067,71.745087
6.4666109,542.322998,60.001831,154.97171,-9.937088,71.767456
6.4999437,542.318726,60.001881,154.971237,-9.919182,71.790428
6.5332766,542.314331,60.001953,154.970917,-9.898385,71.814468
6.5666094,542.29187,60.001991,154.965454,-9.8769,71.838646
6.5999422,542.294861,60.002056,154.943817,-9.890609,71.863884
6.633275,542.301086,60.00209,154.923126,-9.904394,71.88913
6.6666079,542.291443,60.002106,154.931839,-9.883609,71.914368
6.6999407,542.28009,60.002113,154.950302,-9.866112,71.939621
6.7332735,542.267517,60.002117,154.981796,-9.807594,71.964874
6.7666063,542.265564,60.002083,155.013092,-9.79561,71.989372
6.7999392,542.263672,60.002045,155.041229,-9.829575,72.013252
6.833272,542.261719,60.001984,155.08252,-9.825309,72.036102
6.8666048,542.259766,60.001915,155.12674,-9.778777,72.058189
6.8999376,542.257813,60.001858,155.157562,-9.774819,72.079674
6.9332705,542.249695,60.001789,155.179245,-9.72592,72.100121
6.9666033,542.232544,60.00172,155.184952,-9.719915,72.119812
6.9999361,542.174072,60.001625,155.197754,-9.587245,72.138138
7.0332689,542.046631,60.00148,155.216721,-9.377779,72.154076
7.0666018,541.919006,60.001308,155.255646,-9.181455,72.167633
7.0999346,540.582642,60.001057,155.261642,-6.593825,72.17762
7.1332674,539.670959,59.998138,156.672043,-5.635834,72.12796
7.1666002,539.67395,59.99128,159.597275,-6.09845,71.946648
7.1999331,539.444275,59.984009,162.794098,-5.735422,71.673355
7.2332659,539.269531,59.977154,165.815628,-5.39161,71.320045
7.2665987,539.081543,59.972321,167.577499,-4.937462,70.930832
7.2999315,538.858765,59.96986,167.53595,-4.512411,70.539619
7.3332644,538.636597,59.967361,166.434769,-4.23386,70.121849
7.3665972,538.403931,59.963402,165.033875,-4.061048,69.638878
7.39993,538.172546,59.958733,163.404556,-4.050562,69.091347
7.4332628,538.060303,59.954052,161.59613,-4.313078,68.486732
7.4665956,538.062073,59.949932,159.570221,-4.87767,67.838623
7.4999285,538.117737,59.946579,157.444916,-5.549702,67.158997
7.5332613,538.231323,59.94381,155.430542,-6.330738,66.45282
7.5665941,538.392944,59.941578,153.675232,-7.228952,65.725838
7.5999269,539.506042,59.940216,152.192993,-10.033711,64.991989
7.6332598,540.999329,59.940948,150.22406,-12.905437,64.286713
7.6665926,541.450073,59.946186,146.991425,-13.709527,63.698238
7.6999254,541.856201,59.952045,144.095474,-14.805262,63.187893
7.7332582,542.203918,59.957714,141.833862,-15.914912,62.745602
7.7665911,542.539612,59.962029,140.936493,-16.984413,62.340134
7.7999239,542.900208,59.96384,142.004379,-18.010578,61.927647
7.8332567,543.22821,59.965656,144.155396,-18.71236,61.534103
7.8665895,543.545349,59.969036,146.462906,-19.174129,61.19912
7.8999224,543.825073,59.973316,148.737396,-19.450199,60.926189
7.9332552,544.031677,59.977985,150.776382,-19.524834,60.714241
7.966588,544.185913,59.9827,152.434464,-19.488817,60.559525
7.9999208,544.286255,59.987259,153.630798,-19.350668,60.457939
8.0332537,544.3172,59.991455,154.376434,-19.132795,60.402805
8.0665865,544.32251,59.995136,154.725952,-18.90555,60.386353
8.0999193,544.289978,59.998161,154.789993,-18.661787,60.398647
8.1332521,544.141907,60.000687,154.630203,-18.259634,60.435596
8.166585,543.936523,60.0028,154.380005,-17.85412,60.493244
8.1999178,543.720093,60.004425,154.117386,-17.478373,60.564888
8.2332506,543.473267,60.005524,154.000809,-17.118864,60.644016
8.2665834,543.216797,60.006058,154.103058,-16.760942,60.722939
8.2999163,542.952454,60.006027,154.481247,-16.403992,60.795418
8.3332491,542.697144,60.00552,155.127747,-16.081097,60.856045
8.3665819,542.473267,60.004646,156.000092,-15.797443,60.902184
8.3999147,542.25592,60.003483,156.977341,-15.497618,60.930908
8.4332476,542.071594,60.002068,158.005951,-15.254551,60.939857
8.4665804,541.940125,60.000408,158.947098,-15.071869,60.925999
8.4999132,541.820862,59.998718,159.656006,-14.91895,60.89122
8.533246,541.761597,59.997185,160.058273,-14.858513,60.839817
8.5665789,541.748047,59.995895,160.006668,-14.872161,60.775627
8.5999117,541.758179,59.994919,159.466415,-14.953341,60.703186
8.6332445,541.790161,59.994251,158.542007,-15.12403,60.626072
8.6665773,541.870911,59.993896,157.28746,-15.422435,60.548397
8.6999102,541.977112,59.994003,155.776855,-15.774755,60.476833
8.733243,542.125305,59.99464,154.110199,-16.213818,60.418968
8.7665758,542.284302,59.995674,152.444748,-16.700748,60.378197
8.7999086,542.455566,59.997032,150.985092,-17.221169,60.357426
8.8332415,542.623169,59.998688,149.797745,-17.733595,60.359688
8.8665743,542.742188,60.00061,149.005829,-18.081833,60.388325
8.8999071,542.894043,60.002621,148.697037,-18.507254,60.442177
8.9332399,543.066345,60.004528,148.934311,-18.856422,60.517902
8.9665728,543.168396,60.006336,149.633194,-18.969721,60.614182
8.9999056,543.242432,60.008045,150.759811,-18.971582,60.729965
9.0332384,543.314758,60.00959,152.095734,-18.914789,60.862354
9.0665712,543.344788,60.010868,153.6427,-18.690865,61.007298
9.0999041,543.32019,60.011776,155.219788,-18.315311,61.158955
9.1332369,543.263916,60.01236,156.722321,-17.86104,61.313927
9.1665697,543.178772,60.012699,157.946426,-17.346382,61.470215
9.1999025,543.042542,60.012791,158.846176,-16.760803,61.624767
9.2332354,542.868164,60.012508,159.423233,-16.12339,61.77187
9.2665682,542.696838,60.011784,159.675247,-15.570686,61.905373
9.299901,542.513245,60.010555,159.724838,-15.020746,62.018448
9.3332338,542.271851,60.008987,159.569626,-14.413066,62.108696
9.3665667,542.037476,60.007202,159.282822,-13.928027,62.175003
9.3998995,541.817444,60.005169,158.887848,-13.488475,62.214172
9.4332323,541.604248,60.002991,158.489288,-13.078971,62.225437
9.4665651,541.415527,60.000576,158.148102,-12.787483,62.205212
9.499898,541.181824,59.997997,157.906479,-12.405574,62.152046
9.5332308,540.963074,59.995358,157.817581,-12.097569,62.066498
9.5665636,540.764709,59.992687,157.807602,-11.823642,61.948589
9.5998964,540.564636,59.989998,157.909973,-11.556514,61.79818
9.6332293,540.387878,59.987289,158.093613,-11.326414,61.614933
9.6665621,540.22937,59.984634,158.281128,-11.137088,61.400349
9.6998949,540.099121,59.982124,158.466476,-11.000096,61.157234
9.7332277,539.994507,59.979874,158.458572,-10.895105,60.889923
9.7665606,539.91095,59.977879,158.305389,-10.813129,60.601482
9.7998934,539.843262,59.976131,157.985367,-10.780429,60.295006
9.8332262,539.814209,59.974487,157.560898,-10.827768,59.970066
9.866559,539.779114,59.973015,157.014359,-10.867505,59.629295
9.8998919,539.784241,59.971867,156.361633,-11.007842,59.278271
9.9332247,539.816528,59.970963,155.697235,-11.199904,58.919144
9.9665575,539.87561,59.970257,155.002319,-11.426304,58.553997
9.9998903,539.937622,59.969692,154.387802,-11.655798,58.183617
10.0332232,540.023193,59.969227,153.932495,-11.933805,57.808788
10.066556,540.120605,59.968967,153.601746,-12.182693,57.433075
10.0998888,540.252808,59.968845,153.440018,-12.503168,57.057545
10.1332216,540.424072,59.968838,153.423218,-12.854221,56.683258
10.1665545,540.584961,59.968903,153.519028,-13.147108,56.310551
10.1998873,540.768494,59.969147,153.690643,-13.447015,55.942783
10.2332201,540.943237,59.969479,153.899994,-13.682546,55.579952
10.2665529,541.130676,59.969929,154.111038,-13.950517,55.223896
10.2998857,541.349548,59.97049,154.311035,-14.235915,54.87574
10.3332186,541.561035,59.971092,154.43576,-14.500168,54.535366
10.3665514,541.768982,59.971748,154.503983,-14.752553,54.203518
10.3998842,541.989624,59.972584,154.418076,-15.015167,53.883469
10.433217,542.175537,59.973557,154.232758,-15.223448,53.576752
10.4665499,542.35553,59.974609,153.965408,-15.43627,53.283661
10.4998827,542.559448,59.975708,153.632462,-15.713434,53.004345
10.5332155,542.732544,59.976784,153.338348,-15.931437,52.737648
10.5665483,542.86908,59.977959,153.039291,-16.105581,52.48595
10.5998812,543.001465,59.979294,152.783432,-16.285727,52.252254
10.633214,543.123657,59.980713,152.55162,-16.45919,52.036564
10.6665468,543.252319,59.982124,152.412155,-16.652657,51.837864
10.6998796,543.373718,59.983467,152.417358,-16.834177,51.654354
10.7332125,543.439148,59.984768,152.539703,-16.882294,51.486008
10.7665453,543.476379,59.986156,152.707596,-16.893515,51.335274
10.7998781,543.514648,59.987602,152.935928,-16.928629,51.202541
10.8332109,543.558411,59.989025,153.191544,-16.96365,51.086765
10.8665438,543.582275,59.990334,153.476715,-16.9573,50.985405
10.8998766,543.550781,59.991676,153.728516,-16.832457,50.900227
10.9332094,543.533203,59.993137,153.922241,-16.741518,50.834053
10.9665422,543.526794,59.994617,153.995712,-16.69282,50.785877
10.9998751,543.520447,59.996071,154.003021,-16.651154,50.75494
11.0332079,543.514038,59.997505,153.943909,-16.617256,50.740917
11.0665407,543.492798,59.998974,153.808319,-16.526983,50.744896
11.0998735,543.436829,60.000492,153.657684,-16.432501,50.767624
11.1332064,543.435486,60.002041,153.418716,-16.422873,50.809319
11.1665392,543.434082,60.003529,153.251724,-16.42186,50.868309
11.199872,543.389038,60.004978,153.118225,-16.324625,50.94413
11.2332048,543.403748,60.006397,153.052811,-16.333347,51.036736
11.2665377,543.404175,60.007771,153.079376,-16.28944,51.145317
11.2998705,543.386902,60.00909,153.179886,-16.180956,51.269054
11.3332033,543.362915,60.01041,153.364105,-16.066681,51.408569
11.3665361,543.352783,60.011738,153.533752,-15.972693,51.564301
11.399869,543.346191,60.012806,153.876328,-15.846841,51.729954
11.4332018,543.339844,60.013733,154.252426,-15.690009,51.905064
11.4665346,543.323669,60.014595,154.598434,-15.509007,52.089626
11.4998674,543.288147,60.0154,154.951202,-15.252728,52.283535
11.5332003,543.270935,60.016037,155.275146,-15.06131,52.48299
11.5665331,543.275574,60.016525,155.576782,-14.860694,52.686787
11.5998659,543.27832,60.016903,155.771271,-14.649086,52.893723
11.6331987,543.225769,60.017216,155.920944,-14.323078,53.103626
11.6665316,543.189941,60.01746,155.993927,-14.063695,53.315922
11.6998644,543.176392,60.01754,156.000046,-13.833803,53.527153
11.7331972,543.151428,60.017502,155.998276,-13.578108,53.736721
11.76653,543.097656,60.017323,155.978119,-13.271718,53.942558
11.7998629,543.076721,60.017071,155.958481,-13.025062,54.144337
11.8331957,543.042053,60.016758,155.916626,-12.777647,54.341755
11.8665285,542.997742,60.016365,155.908478,-12.492787,54.533619
11.8998613,542.949707,60.015903,155.940323,-12.202388,54.719181
11.9331942,542.899414,60.015289,156.017059,-11.943666,54.895679
11.966527,542.858398,60.014584,156.149155,-11.670157,55.062592
11.9998598,542.809937,60.01387,156.253952,-11.377307,55.220772
12.0331926,542.761719,60.013214,156.339203,-11.091322,55.37175
12.0665255,542.726685,60.012512,156.426163,-10.829277,55.513912
12.0998583,542.675354,60.011745,156.507141,-10.516219,55.646034
12.1331911,542.609741,60.01096,156.498199,-10.198179,55.768539
12.1665239,542.536133,60.010174,156.508881,-9.870278,55.88155
12.1998568,542.457336,60.00943,156.480225,-9.541278,55.986107
12.2331896,542.40918,60.008656,156.392212,-9.298218,56.081234
12.2665224,542.354797,60.007805,156.32428,-9.050092,56.165169
12.2998552,542.277893,60.006981,156.230133,-8.738889,56.239304
12.3331881,542.202209,60.006233,156.116776,-8.437693,56.305492
12.3665209,542.1474,60.005543,155.954102,-8.199921,56.363991
12.3998537,542.091797,60.004856,155.83757,-7.990327,56.414421
12.4331865,542.039856,60.004112,155.738358,-7.741375,56.455242
12.4665194,541.971375,60.003349,155.686493,-7.476011,56.486633
12.4998522,541.922607,60.002689,155.645294,-7.259639,56.511105
12.533185,541.864258,60.002071,155.594238,-7.031718,56.52882
12.5665178,541.81311,60.001465,155.586014,-6.79936,56.539371
12.5998507,541.789673,60.000862,155.567169,-6.652667,56.542728
12.6331835,541.782288,60.000305,155.564087,-6.505361,56.539772
12.6665163,541.759827,59.999832,155.526047,-6.29902,56.53215
12.6998491,541.742126,59.999435,155.465256,-6.138873,56.520756
12.733182,541.76178,59.999073,155.391113,-6.026064,56.505302
12.7665148,541.782349,59.998672,155.346558,-5.920901,56.484772
12.7998476,541.799927,59.998257,155.294693,-5.800095,56.458981
12.8331804,541.848145,59.997894,155.263397,-5.749824,56.429279
12.8665133,541.875549,59.997646,155.154343,-5.656032,56.397949
12.8998461,541.91626,59.997437,155.096832,-5.573571,56.364624
12.9331789,541.971313,59.997234,155.001526,-5.521501,56.328926
12.9665117,542.028381,59.997032,154.954453,-5.481801,56.290813
12.9998446,542.075256,59.99683,154.91037,-5.400572,56.25032
13.0331774,542.117676,59.996674,154.900864,-5.347175,56.20834
13.0665102,542.19873,59.996597,154.866562,-5.347838,56.166348
13.099843,542.280823,59.996555,154.802734,-5.354326,56.124359
13.1331758,542.337402,59.996536,154.767731,-5.306768,56.082367
13.1665087,542.398682,59.996529,154.752121,-5.271204,56.040386
13.1998415,542.486816,59.996567,154.726059,-5.299114,55.99929
13.2331743,542.558472,59.996719,154.654114,-5.264318,55.961311
13.2665071,542.638367,59.99691,154.584305,-5.299512,55.926186
13.29984,542.715393,59.997112,154.508179,-5.297791,55.893597
13.3331728,542.809143,59.997364,154.418686,-5.352155,55.864586
13.3665056,542.879456,59.997677,154.359253,-5.340883,55.839928
13.3998384,542.934204,59.998066,154.265915,-5.32024,55.820801
13.4331713,542.994873,59.998512,154.168457,-5.331218,55.807682
13.4665041,543.053528,59.998959,154.08873,-5.339692,55.799988
13.4998369,543.109863,59.999424,154.038864,-5.326612,55.798161
13.5331697,543.157532,59.999943,154.010727,-5.337793,55.80294
13.5665026,543.210632,60.00061,153.942902,-5.346488,55.817448
13.5998354,543.248779,60.001385,153.841858,-5.332355,55.842556
13.6331682,543.298889,60.002171,153.756592,-5.352661,55.877258
13.666501,543.33783,60.002998,153.687103,-5.357312,55.922306
13.6998339,543.350708,60.00383,153.635422,-5.299138,55.977398
13.7331667,543.371338,60.004681,153.616516,-5.285339,56.042858
13.7664995,543.403137,60.005566,153.619873,-5.254292,56.119312
13.7998323,543.417664,60.006542,153.595657,-5.224903,56.208477
13.8331652,543.441772,60.007545,153.58754,-5.222132,56.310123
13.866498,543.463501,60.008556,153.562347,-5.174867,56.423939
13.8998308,543.472107,60.009602,153.58905,-5.128455,56.550762
13.9331636,543.474731,60.010628,153.5858,-5.055823,56.689625
13.9664965,543.477295,60.011639,153.638351,-4.98655,56.840466
13.9998293,543.47998,60.012608,153.698944,-4.916715,57.002571
14.0331621,543.482544,60.01358,153.756042,-4.863537,57.176239
14.0664949,543.487,60.01453,153.84552,-4.773388,57.36113
14.0998278,543.496582,60.015484,153.915283,-4.68851,57.557457
14.1331606,543.506836,60.016373,154.000717,-4.635861,57.763805
14.1664934,543.492188,60.017212,154.097534,-4.490477,57.979671
14.1998262,543.468506,60.017982,154.211853,-4.333111,58.203941
14.2331591,543.45874,60.018646,154.316254,-4.222895,58.435112
14.2664919,543.453003,60.019264,154.453522,-4.086529,58.673012
14.2998247,543.444153,60.019794,154.599197,-3.963612,58.916508
14.3331575,543.42041,60.020237,154.753708,-3.809521,59.1642
14.3664904,543.382874,60.020607,154.879868,-3.603733,59.415497
14.3998232,543.361145,60.020908,155.027313,-3.448313,59.669632
14.433156,543.330261,60.021156,155.136581,-3.263407,59.926174
14.4664888,543.302002,60.021332,155.218674,-3.081853,60.184071
14.4998217,543.272522,60.021378,155.320587,-2.913032,60.440926
14.5331545,543.236694,60.021389,155.403458,-2.733142,60.697617
