tA,vA,fA,pA,qA,aA
1.4666719,545.378845,59.99892,135.235153,-12.457328,68.673569
1.5000057,545.372986,59.998974,135.206497,-12.429192,68.661652
1.5333395,545.385254,59.998997,135.166595,-12.441839,68.649719
1.5666733,545.379272,59.999012,135.112061,-12.450108,68.637794
1.6000071,545.385925,59.999229,134.94931,-12.497321,68.630295
1.6333408,545.39978,59.999622,134.713608,-12.543875,68.630226
1.6666746,545.386475,59.999817,134.583527,-12.540608,68.63018
1.7000084,545.407532,60.000134,134.421234,-12.604326,68.634651
1.7333422,545.416016,60.000576,134.237305,-12.642303,68.646622
1.7666759,545.437195,60.000797,134.177643,-12.727904,68.658623
1.8000097,545.416931,60.000694,134.337112,-12.680261,68.666168
1.8333435,545.408081,60.00079,134.483917,-12.669651,68.67524
1.8666773,545.424561,60.00119,134.557312,-12.69605,68.694778
1.9000111,545.425049,60.001106,134.813721,-12.673451,68.706871
1.9333448,545.41864,60.001064,135.048218,-12.64272,68.718971
1.9666786,545.390686,60.000828,135.358307,-12.560897,68.72657
2.0000124,545.312012,60.000427,135.727112,-12.33793,68.726685
2.0333455,545.267761,60.000439,135.87529,-12.248195,68.731247
2.0666783,545.266968,60.000515,135.876694,-12.230366,68.738762
2.1000111,545.275391,60.000263,135.914703,-12.19801,68.73877
2.1333439,545.261841,60.000137,135.836166,-12.12203,68.738739
2.1666768,545.241211,59.999863,135.739212,-12.096888,68.734238
2.2000096,545.225769,59.999439,135.682358,-12.105176,68.722298
2.2333424,545.238953,59.999229,135.526093,-12.119105,68.710335
2.2666752,545.234253,59.999123,135.314865,-12.112923,68.698364
2.3000081,545.225647,59.998856,135.172379,-12.144782,68.68187
2.3333409,545.245667,59.998436,135.131912,-12.185974,68.657913
2.3666737,545.225891,59.998226,135.036819,-12.162224,68.633957
2.4000065,545.23877,59.998123,134.97438,-12.195262,68.610001
2.4333394,545.294861,59.998287,134.789719,-12.352369,68.590523
2.4666722,545.333008,59.998436,134.627045,-12.465592,68.57402
2.500005,545.362244,59.99823,134.675156,-12.494046,68.550095
2.5333378,545.391479,59.998341,134.621918,-12.564874,68.530655
2.5666707,545.415588,59.998684,134.528702,-12.602077,68.518715
2.6000035,545.389038,59.998856,134.521057,-12.536862,68.506798
2.6333363,545.395142,59.999153,134.484879,-12.586893,68.499344
2.6666691,545.407471,59.999584,134.421616,-12.607692,68.499329
2.700002,545.443481,59.999802,134.454926,-12.664736,68.499329
2.7333348,545.461731,59.999912,134.5401,-12.69688,68.499359
2.7666676,545.466064,59.999966,134.693954,-12.663877,68.499397
2.8000004,545.473938,59.999992,134.842865,-12.675242,68.499443
2.8333333,545.456604,60.000008,135.033249,-12.565017,68.499504
2.8666661,545.457275,60.000015,135.19046,-12.580188,68.499557
2.8999989,545.440186,60.000015,135.34053,-12.454123,68.499588
2.9333317,545.419128,60.000019,135.417511,-12.39277,68.499626
2.9666646,545.372742,60.000019,135.463745,-12.274666,68.499634
2.9999974,545.344238,59.999805,135.537888,-12.223748,68.495193
3.0333302,545.302979,59.999626,135.553558,-12.111561,68.48774
3.066663,545.303223,59.999607,135.476288,-12.138663,68.483253
3.0999959,545.292847,59.999527,135.371338,-12.116421,68.475746
3.1333287,545.300476,59.999557,135.209457,-12.156209,68.47123
3.1666615,545.295105,59.999287,135.161041,-12.12009,68.459282
3.1999943,545.28241,59.99894,135.134262,-12.150546,68.442886
3.2333272,545.274414,59.998695,135.149948,-12.111662,68.423431
3.26666,545.245911,59.998859,134.999313,-12.083455,68.411461
3.2999928,545.232056,59.998726,134.952133,-12.105868,68.39505
3.3333256,545.225769,59.998589,134.962433,-12.11126,68.375595
3.3666584,545.246155,59.998589,134.923737,-12.134445,68.359161
3.3999913,545.275757,59.998306,134.996445,-12.219398,68.335251
3.4333241,545.283081,59.998165,135.055389,-12.207394,68.31134
3.4666569,545.283081,59.998093,135.096497,-12.235538,68.287415
3.4999897,545.309875,59.998058,135.134201,-12.260323,68.263489
3.5333226,545.296875,59.998039,135.127777,-12.223924,68.239563
3.5666554,545.316223,59.998032,135.127457,-12.280812,68.215622
3.5999882,545.325195,59.998028,135.110458,-12.285164,68.191681
3.633321,545.352051,59.998024,135.091858,-12.334178,68.16774
3.6666539,545.338989,59.998024,135.045319,-12.281643,68.143799
3.6999867,545.336243,59.99802,134.999283,-12.321867,68.11985
3.7333195,545.315735,59.99802,134.9711,-12.277184,68.095909
3.7666523,545.335083,59.99802,134.950668,-12.325929,68.071968
3.7999852,545.393066,59.99802,134.917389,-12.459995,68.048027
3.833318,545.38739,59.99802,134.90303,-12.419632,68.024086
3.8666508,545.384644,59.99802,134.903336,-12.431668,68.000153
3.8999836,545.413086,59.998024,134.915207,-12.492728,67.976219
3.9333165,545.471008,59.998238,134.85878,-12.55979,67.956734
3.9666493,545.482666,59.998413,134.781494,-12.614514,67.940292
3.9999821,545.480957,59.998219,134.878723,-12.618874,67.916389
4.0333152,545.503113,59.998123,134.981842,-12.623888,67.892487
4.066648,545.505859,59.998287,134.954376,-12.613312,67.873024
4.0999808,545.499512,59.998653,134.859833,-12.604566,67.861069
4.1333137,545.488403,59.99884,134.79422,-12.607863,67.849144
4.1666465,545.502563,59.999146,134.699417,-12.633258,67.841652
4.1999793,545.494141,59.999367,134.636124,-12.619087,67.837166
4.2333121,545.502136,59.999409,134.640152,-12.68515,67.829689
4.266645,545.497009,59.9995,134.674347,-12.663542,67.825233
4.2999778,545.484619,59.999477,134.772629,-12.629101,67.817795
4.3333106,545.467407,59.999535,134.860367,-12.583417,67.813354
4.3666434,545.453491,59.999279,135.057632,-12.600342,67.801498
4.3999763,545.414429,59.999153,135.247665,-12.475889,67.789635
4.4333091,545.39325,59.999092,135.37291,-12.464147,67.777771
4.4666419,545.38092,59.999058,135.466629,-12.392087,67.765892
4.4999747,545.368713,59.999043,135.487457,-12.383946,67.753983
4.5333076,545.356445,59.999031,135.448105,-12.351218,67.742065
4.5666404,545.348816,59.998814,135.459106,-12.349716,67.725662
4.5999732,545.320496,59.998631,135.430618,-12.294325,67.7062
4.633306,545.311523,59.998611,135.308151,-12.331968,67.689751
4.6666389,545.284607,59.998314,135.289185,-12.29123,67.665825
4.6999717,545.275574,59.998169,135.238144,-12.282778,67.641876
4.7333045,545.297729,59.998093,135.141876,-12.346907,67.617905
4.7666373,545.309692,59.998055,135.022964,-12.402479,67.593941
4.7999701,545.315613,59.998039,134.922577,-12.466078,67.569969
4.833303,545.317139,59.998028,134.854156,-12.44936,67.546021
4.8666358,545.321655,59.998024,134.790009,-12.480979,67.522072
4.8999686,545.349792,59.998024,134.765121,-12.573854,67.498123
4.9333014,545.385437,59.998024,134.752075,-12.671023,67.474182
4.9666343,545.416565,59.998024,134.791122,-12.696308,67.450256
4.9999671,545.424072,59.998238,134.765244,-12.685621,67.430786
5.0332999,545.446167,59.998417,134.71376,-12.796508,67.414352
5.0666327,545.449036,59.998432,134.783463,-12.778891,67.39492
5.0999656,545.41626,59.99873,134.746002,-12.701162,67.382988
5.1332984,545.42334,59.999088,134.679398,-12.738077,67.375511
5.1666312,545.464478,59.99934,134.655212,-12.829612,67.371025
5.199964,545.489563,59.999397,134.699753,-12.864399,67.363579
5.2332969,545.502686,59.999706,134.662964,-12.848067,67.363556
5.2666297,545.465393,59.999863,134.697144,-12.771312,67.363564
5.2999625,545.460815,59.999943,134.782715,-12.760327,67.363594
5.3332953,545.423889,59.999981,134.856964,-12.700226,67.363625
5.3666282,545.419434,60,134.999268,-12.665902,67.363663
5.399961,545.382629,60.000011,135.09021,-12.565808,67.363701
5.4332938,545.378357,60.000229,135.126846,-12.523424,67.368202
5.4666266,545.359802,60.000408,135.093872,-12.492774,67.375717
5.4999595,545.335144,60.000214,135.201126,-12.445443,67.375755
5.5332923,545.316467,60.000114,135.243164,-12.417465,67.375786
5.5666251,545.295044,60.000065,135.291199,-12.345289,67.375793
5.5999579,545.272156,60.000042,135.282196,-12.296437,67.375793
5.6332908,545.276062,60.000027,135.263153,-12.288211,67.375778
5.6666236,545.289001,60.000023,135.199707,-12.307711,67.375763
5.6999564,545.306213,59.999805,135.223007,-12.326973,67.371292
5.7332892,545.276123,59.999626,135.217285,-12.251385,67.363846
5.7666221,545.25177,59.999607,135.170288,-12.244736,67.35936
5.7999549,545.239258,59.999527,135.132309,-12.201221,67.351891
5.8332877,545.22821,59.999557,135.068619,-12.186536,67.347397
5.8666205,545.239502,59.99929,135.108871,-12.231544,67.335495
5.8999534,545.262512,59.999157,135.128754,-12.220165,67.323586
5.9332862,545.238159,59.999092,135.113602,-12.151041,67.311676
5.966619,545.197144,59.99884,135.190109,-12.085564,67.295288
5.9999518,545.160461,59.998432,135.342819,-12.023077,67.271416
6.0332847,545.147461,59.998444,135.322296,-12.01624,67.251961
6.0666175,545.168457,59.998516,135.247345,-12.070345,67.235512
6.0999503,545.198547,59.998482,135.200775,-12.096005,67.216049
6.1332831,545.201965,59.998535,135.088303,-12.088737,67.199585
6.166616,545.174072,59.99828,135.106796,-12.016298,67.175674
6.1999488,545.165161,59.99815,135.09642,-12.024202,67.151733
6.2332816,545.187622,59.998085,135.076965,-12.072725,67.127792
6.2666144,545.21759,59.998268,134.953644,-12.11293,67.108292
6.2999473,545.220947,59.998428,134.841248,-12.105393,67.091835
6.3332801,545.215576,59.99844,134.775955,-12.125767,67.072365
6.3666129,545.210205,59.99873,134.64238,-12.098896,67.06041
6.3999457,545.227112,59.998878,134.577271,-12.146108,67.04847
6.4332786,545.251648,59.998951,134.580811,-12.174646,67.036545
6.4666114,545.276367,59.998989,134.60733,-12.259964,67.024651
6.4999442,545.31958,59.999218,134.616409,-12.278469,67.017181
6.533277,545.320007,59.999619,134.556656,-12.253162,67.017159
6.5666099,545.330566,59.999817,134.589203,-12.266067,67.017174
6.5999427,545.323669,59.999706,134.750061,-12.251492,67.012749
6.6332755,545.308044,59.99958,134.961929,-12.17244,67.005363
6.6666083,545.314819,59.999802,135.037399,-12.109707,67.005379
6.6999412,545.329468,60.000126,135.031967,-12.095215,67.009865
6.733274,545.366516,60.000355,135.008881,-12.158134,67.017372
6.7666068,545.362549,60.000401,135.025772,-12.107526,67.021881
6.7999396,545.390991,60.000496,135.034409,-12.090444,67.029396
6.8332725,545.387146,60.000473,135.06131,-12.044061,67.033905
6.8666053,545.340698,60.00053,135.045273,-11.928586,67.041428
6.8999381,545.356934,60.000488,135.08017,-11.930985,67.045929
6.9332709,545.397522,60.000751,134.962219,-11.989582,67.057922
6.9666038,545.411865,60.000885,134.874603,-12.016152,67.069916
6.9999366,545.417664,60.00095,134.848602,-11.975358,67.081917
7.0332694,545.401062,60.000984,134.817078,-11.934059,67.093933
7.0666022,545.422363,60.001217,134.752106,-11.958726,67.11042
7.0999351,545.455627,60.001617,134.60495,-11.97653,67.134415
7.1332679,545.488159,60.00182,134.547531,-12.032251,67.15844
7.1666007,545.472168,60.001919,134.53862,-11.971231,67.18248
7.1999335,545.462769,60.002186,134.525467,-11.944004,67.211014
7.2332664,545.484314,60.002605,134.484726,-11.931437,67.24704
7.2665992,545.513916,60.002815,134.499283,-11.988316,67.283112
7.299932,545.514893,60.002918,134.61377,-11.901224,67.319199
7.3332648,545.509949,60.002972,134.740051,-11.866361,67.355309
7.3665977,545.503357,60.003212,134.826828,-11.804153,67.395874
7.3999305,545.47345,60.003407,134.915085,-11.689971,67.439476
7.4332633,545.459473,60.003429,135.039978,-11.643909,67.480057
7.4665961,545.47699,60.003513,135.136719,-11.622996,67.523674
7.499929,545.43103,60.003483,135.253281,-11.435061,67.564247
7.5332618,545.38739,60.00354,135.291199,-11.347755,67.607849
7.5665946,545.355957,60.003067,135.50946,-11.222221,67.639481
7.5999274,545.32605,60.002544,135.736542,-11.118416,67.663597
7.6332603,545.299438,60.002281,135.847656,-11.01356,67.687675
7.6665931,545.297119,60.002151,135.825256,-10.992512,67.711716
7.6999259,545.305786,60.001869,135.794662,-10.978271,67.731255
7.7332587,545.292542,60.001656,135.71431,-10.90609,67.747742
7.7665915,545.297485,60.001621,135.52597,-10.874688,67.76722
7.7999244,545.285522,60.001534,135.286407,-10.878051,67.783684
7.8332572,545.267639,60.001556,135.042267,-10.826029,67.803146
7.86659,545.274109,60.001286,134.906754,-10.881456,67.815132
7.8999228,545.311707,60.001366,134.703278,-10.942702,67.831581
7.9332557,545.334473,60.001476,134.506744,-11.000729,67.851059
7.9665885,545.323792,60.001461,134.420715,-10.973353,67.867561
7.9999213,545.330383,60.00174,134.313995,-10.964849,67.891563
8.0332546,545.343628,60.001881,134.299286,-10.993155,67.915604
8.0665874,545.405457,60.001949,134.354431,-11.139403,67.939659
8.0999203,545.45874,60.001987,134.486542,-11.177067,67.96373
8.1332531,545.454651,60.002007,134.663406,-11.09692,67.987831
8.1665859,545.411133,60.002014,134.88298,-10.943517,68.011932
8.1999187,545.383362,60.002235,135.008316,-10.880072,68.040512
8.2332516,545.363831,60.002201,135.191772,-10.796014,68.067657
8.2665844,545.368286,60.002041,135.393951,-10.779079,68.088676
8.2999172,545.381165,60.002529,135.297256,-10.69813,68.12468
8.33325,545.370789,60.00256,135.284439,-10.663628,68.156242
8.3665829,545.376404,60.002289,135.360687,-10.635097,68.180313
8.3999157,545.341553,60.002155,135.352448,-10.529324,68.204361
8.4332485,545.315857,60.002087,135.33638,-10.419749,68.228386
8.4665813,545.299194,60.001839,135.319702,-10.413523,68.24794
8.4999142,545.284607,60.001644,135.309052,-10.370213,68.264458
8.533247,545.294434,60.001614,135.238602,-10.340526,68.283966
8.5665798,545.265503,60.001316,135.21344,-10.303562,68.295998
8.5999126,545.22229,60.001167,135.170563,-10.214117,68.308014
8.6332455,545.228577,60.000877,135.213745,-10.212491,68.315544
8.6665783,545.251892,60.000446,135.300064,-10.244878,68.315567
8.6999111,545.227905,60.000019,135.385727,-10.198363,68.31115
8.7332439,545.189514,59.999733,135.453125,-10.10648,68.303696
8.7665768,545.198975,59.999874,135.328751,-10.10298,68.30365
8.7999096,545.200989,59.999943,135.166351,-10.131583,68.303612
8.8332424,545.195007,59.999977,135.028061,-10.123784,68.303566
8.8665752,545.261658,59.999996,134.873871,-10.290417,68.303505
8.8999081,545.327942,60.000217,134.665909,-10.37827,68.30793
8.9332409,545.360718,60.000618,134.384659,-10.46815,68.319862
8.9665737,545.383606,60.000816,134.233719,-10.517347,68.331833
8.9999065,545.382446,60.000916,134.189407,-10.517484,68.343842
9.0332394,545.397339,60.001183,134.154037,-10.555701,68.360344
9.0665722,545.394165,60.001602,134.09552,-10.56799,68.384377
9.099905,545.431274,60.002029,134.102356,-10.63881,68.412903
9.1332378,545.484314,60.002312,134.194427,-10.734676,68.444473
9.1665707,545.512512,60.002384,134.388184,-10.739843,68.473068
9.1999035,545.483826,60.002705,134.556503,-10.581225,68.509171
9.2332363,545.438965,60.002869,134.755249,-10.482201,68.545303
9.2665691,545.394775,60.002949,134.974243,-10.390849,68.581451
9.299902,545.351135,60.002987,135.19899,-10.25493,68.617577
9.3332348,545.357117,60.003006,135.394241,-10.196484,68.653702
9.3665676,545.331177,60.0028,135.58075,-10.147857,68.685326
9.3999004,545.314148,60.002628,135.724091,-10.042416,68.713898
9.4332333,545.306763,60.002609,135.722137,-10.01184,68.745461
9.4665661,545.30011,60.002316,135.780777,-9.930009,68.769524
9.4998989,545.293701,60.002167,135.681259,-9.926345,68.793549
9.5332317,545.28772,60.00209,135.531387,-9.903255,68.817543
9.5665646,545.282593,60.002052,135.341309,-9.864695,68.841522
9.5998974,545.302185,60.00182,135.2117,-9.905086,68.861015
9.6332302,545.306152,60.001633,135.047394,-9.940701,68.877495
9.666563,545.326355,60.001823,134.786469,-10.012651,68.901459
9.6998959,545.330383,60.001919,134.593231,-10.01919,68.92543
9.7332287,545.302185,60.001968,134.463699,-9.95992,68.94944
9.7665615,545.290344,60.001995,134.387939,-10.01301,68.973465
9.7998943,545.287109,60.00222,134.305054,-10.051933,69.001968
9.8332272,545.284119,60.002407,134.299057,-10.066599,69.033524
9.86656,545.306091,60.00243,134.425537,-10.090841,69.062096
9.8998928,545.312317,60.002514,134.554092,-10.063228,69.093689
9.9332256,545.286621,60.00227,134.835892,-10.021629,69.117828
9.9665585,545.277283,60.001934,135.197144,-9.97334,69.137474
9.9998913,545.276917,60.00148,135.579544,-9.950428,69.149628
10.0332241,545.276855,60.001038,135.936157,-9.882169,69.157257
10.0665569,545.276917,60.00053,136.261108,-9.820151,69.157349
10.0998898,545.277161,60.000275,136.362869,-9.766067,69.157387
10.1332226,545.252991,59.999931,136.386902,-9.695181,69.152962
10.1665554,545.220398,59.999477,136.346863,-9.61884,69.141037
10.1998882,545.187622,59.999031,136.245331,-9.530104,69.124596
10.2332211,545.179321,59.998737,135.976334,-9.568498,69.105072
10.2665539,545.203857,59.999088,135.412811,-9.648344,69.097404
10.2998867,545.236633,59.999332,134.846436,-9.765377,69.092773
10.3332195,545.269409,59.999172,134.445969,-9.917249,69.080742
10.3665524,545.302368,59.999306,134.046188,-10.058592,69.073143
10.3998852,545.335571,59.999657,133.688217,-10.197876,69.073021
10.433218,545.344421,59.999836,133.496872,-10.30979,69.07296
10.4665508,545.369812,60.000141,133.43721,-10.413565,69.077438
10.4998837,545.403748,60.00058,133.45726,-10.482662,69.089455
10.5332165,545.438232,60.001019,133.569412,-10.576016,69.10601
10.5665493,545.448669,60.001308,133.818588,-10.623161,69.125626
10.5998821,545.451294,60.001385,134.217758,-10.64222,69.142265
10.633215,545.454468,60.001709,134.583252,-10.583651,69.16642
10.6665478,545.482971,60.002083,134.894638,-10.584237,69.195038
10.6998806,545.471802,60.002556,135.065872,-10.51615,69.23114
10.7332134,545.419922,60.002792,135.29332,-10.333035,69.267265
10.7665462,545.384888,60.002911,135.448318,-10.260149,69.303383
10.7998791,545.358704,60.002754,135.635132,-10.209278,69.335045
10.8332119,545.333252,60.002602,135.77594,-10.102149,69.363571
10.8665447,545.308289,60.002811,135.654266,-10.063171,69.39959
10.8998775,545.283752,60.002914,135.517532,-9.972336,69.435616
10.9332104,545.258972,60.002754,135.415451,-9.951788,69.467178
10.9665432,545.234497,60.002384,135.378036,-9.927526,69.491219
10.999876,545.208557,60.001987,135.374985,-9.880805,69.510788
11.0332088,545.182312,60.001503,135.411133,-9.867054,69.522827
11.0665417,545.155396,60.001259,135.376083,-9.826811,69.534843
11.0998745,545.128296,60.000923,135.380798,-9.812214,69.542412
11.1332073,545.100464,60.000469,135.429596,-9.786186,69.54245
11.1665401,545.096191,60.000031,135.488678,-9.819274,69.538025
11.199873,545.099182,59.999527,135.5634,-9.829567,69.526146
11.2332058,545.10199,59.999275,135.55191,-9.854022,69.514229
11.2665386,545.07959,59.999149,135.452988,-9.847734,69.502289
11.2998714,545.048828,59.998871,135.406982,-9.826378,69.485901
11.3332043,545.04303,59.998657,135.331207,-9.845803,69.466385
11.3665371,545.044678,59.998837,135.096329,-9.879315,69.454376
11.3998699,545.070923,59.998928,134.867554,-10.005643,69.44239
11.4332027,545.130676,59.998974,134.66217,-10.184464,69.430412
11.4665356,545.175171,59.998997,134.513809,-10.29321,69.418449
11.4998684,545.21051,59.999008,134.439194,-10.383981,69.406509
11.5332012,545.270447,59.998802,134.511749,-10.538968,69.390144
11.566534,545.289063,59.998413,134.724991,-10.58296,69.36628
11.5998669,545.265625,59.998222,134.927994,-10.533756,69.342422
11.6331997,545.258606,59.998337,135.059784,-10.492263,69.322945
11.6665325,545.285217,59.99868,135.023422,-10.598186,69.311012
11.6998653,545.295227,59.998852,135.01355,-10.622634,69.299088
11.7331982,545.296753,59.998726,135.112488,-10.606952,69.282738
11.766531,545.298401,59.998585,135.210907,-10.598679,69.263275
11.7998638,545.32489,59.999016,135.048431,-10.692573,69.255714
11.8331966,545.361145,59.999302,134.888916,-10.779441,69.251205
11.8665295,545.372803,59.999161,134.879425,-10.803869,69.239288
11.8998623,545.376099,59.999092,134.877991,-10.831973,69.227379
11.9331951,545.354248,59.999271,134.815643,-10.781763,69.219879
11.9665279,545.324951,59.999432,134.7314,-10.809165,69.215408
11.9998608,545.345276,59.999439,134.765396,-10.838669,69.207939
12.0331936,545.382141,59.999516,134.737625,-10.975316,69.203468
12.0665264,545.3703,59.999271,134.874634,-10.964286,69.191612
12.0998592,545.341797,59.999149,135.012787,-10.908632,69.179741
12.1331921,545.337158,59.999088,135.126068,-10.93455,69.167862
12.1665249,545.340698,59.999058,135.195557,-10.989644,69.155975
12.1998577,545.320435,59.999043,135.254791,-10.903522,69.144081
12.2331905,545.315918,59.999245,135.186188,-10.942327,69.136589
12.2665234,545.295593,59.999416,135.099289,-10.921638,69.132095
12.2998562,545.267334,59.999432,135.030121,-10.915558,69.124611
12.333189,545.264099,59.999722,134.85141,-10.986949,69.124535
12.3665218,545.269714,59.99987,134.730804,-11.033381,69.124504
12.3998547,545.250061,59.999943,134.639648,-11.046507,69.124474
12.4331875,545.223328,59.999767,134.6828,-11.075658,69.120056
12.4665203,545.219543,59.999397,134.882507,-11.088131,69.108215
12.4998531,545.198303,59.99921,135.03743,-11.084915,69.096352
12.533186,545.193665,59.999119,135.18634,-11.078246,69.08448
12.5665188,545.196106,59.998859,135.366501,-11.093922,69.068153
12.5998516,545.172974,59.998444,135.590057,-11.053815,69.044304
12.6331844,545.141174,59.998234,135.730606,-10.982795,69.020409
12.6665173,545.107849,59.998127,135.738647,-10.954024,68.99649
12.6998501,545.122864,59.998287,135.611908,-10.998322,68.976952
12.7331829,545.155945,59.99844,135.372757,-11.129753,68.960472
12.7665157,545.189697,59.99844,135.158783,-11.231791,68.94091
12.7998486,545.199646,59.998516,134.924713,-11.273834,68.924423
12.8331814,545.19989,59.998268,134.823593,-11.339476,68.900475
12.8665142,545.22644,59.998356,134.658188,-11.460457,68.88092
12.899847,545.260559,59.998688,134.435455,-11.54037,68.868912
12.9331799,545.295654,59.998856,134.31398,-11.659154,68.856956
12.9665127,545.282654,59.99894,134.288132,-11.678993,68.845039
12.9998455,545.301697,59.998981,134.35556,-11.778986,68.833145
13.0331783,545.337524,59.999004,134.483185,-11.854579,68.821274
13.0665112,545.351318,59.999229,134.581528,-11.863305,68.813812
13.099844,545.356079,59.999413,134.708603,-11.876435,68.809402
13.1331768,545.387207,59.999432,134.886475,-11.961177,68.801979
13.1665096,545.402283,59.999725,134.966507,-11.944613,68.801971
13.1998425,545.385376,59.999874,135.048721,-11.931189,68.80201
13.2331753,545.360352,60.00016,135.074783,-11.839316,68.806465
13.2665081,545.335327,60.000378,135.060043,-11.817045,68.814018
13.2998409,545.312195,60.000412,135.075424,-11.813825,68.818489
13.3331738,545.314941,60.000713,134.982117,-11.794751,68.830467
13.3665066,545.301392,60.000652,135.000534,-11.784436,68.838043
13.3998394,545.277466,60.000336,135.137039,-11.745983,68.838104
13.4331722,545.253052,60.000175,135.217346,-11.732356,68.838135
13.4665051,545.22876,60.000099,135.257278,-11.703112,68.838158
13.4998379,545.20459,59.999847,135.362488,-11.663435,68.833763
13.5331707,545.202209,59.999649,135.43663,-11.664063,68.826309
13.5665035,545.158264,59.999619,135.41571,-11.577196,68.821861
13.5998363,545.121216,59.999321,135.475815,-11.539363,68.809975
13.6331692,545.115601,59.999172,135.467499,-11.519196,68.798058
13.666502,545.094543,59.999096,135.379105,-11.515614,68.786125
13.6998348,545.114258,59.999058,135.26947,-11.593659,68.774178
13.7331676,545.127441,59.999039,135.117798,-11.655847,68.762222
13.7665005,545.132446,59.999031,134.989838,-11.681347,68.750267
13.7998333,545.112122,59.998814,134.956802,-11.663431,68.733879
13.8331661,545.106628,59.99884,134.871643,-11.667383,68.718796
13.8664989,545.111023,59.999214,134.637314,-11.772743,68.714279
13.8998318,545.118164,59.999332,134.561264,-11.807299,68.706779
13.9331646,545.126038,59.999672,134.410629,-11.841163,68.706711
13.9664974,545.133911,59.999844,134.376678,-11.873868,68.706696
13.9998302,545.116577,59.999931,134.392578,-11.881323,68.706711
14.0331631,545.09259,59.999977,134.503311,-11.879686,68.706741
14.0664959,545.092834,60,134.676117,-11.853902,68.706795
14.0998287,545.101196,59.999798,134.950912,-11.877974,68.702454
14.1331615,545.08429,59.999626,135.220047,-11.816216,68.695053
14.1664944,545.033203,59.999611,135.416336,-11.674835,68.690674
14.1998272,544.97345,59.999321,135.685196,-11.534205,68.678856
14.23316,544.960388,59.999172,135.827682,-11.480392,68.666992
14.2664928,544.963257,59.9991,135.861938,-11.476219,68.655083
14.2998257,544.966248,59.998848,135.875168,-11.474771,68.63871
14.3331585,544.966919,59.998432,135.90213,-11.450855,68.614792
14.3664913,544.990234,59.998226,135.78653,-11.508998,68.590828
14.3998241,544.970703,59.997696,135.746231,-11.48205,68.557983
14.433157,544.95697,59.997284,135.686066,-11.461959,68.518929
14.4664898,544.925781,59.997223,135.465973,-11.411662,68.485992
14.4998226,544.907227,59.99662,135.443314,-11.428065,68.438072
14.5331554,544.921265,59.996319,135.316422,-11.493884,68.390121
14.5664883,544.944336,59.99617,135.1716,-11.551724,68.342155
