tA,vA,fA,pA,qA,aA
1.6000071,547.506226,60.000839,139.88205,-29.95005,69.67823
1.6333408,547.51178,60.000931,139.828934,-29.991308,69.690247
1.6666746,547.522644,60.000973,139.833115,-30.007154,69.702271
1.7000084,547.53241,60.001003,139.837112,-30.022577,69.714439
1.7333422,547.53656,60.00106,139.855286,-29.99427,69.727669
1.7666759,547.541687,60.001091,139.889267,-30.018145,69.740898
1.8000097,547.550293,60.001114,139.929108,-29.997232,69.754288
1.8333435,547.549255,60.001167,139.951965,-30.014017,69.76873
1.8666773,547.544861,60.001194,139.989029,-29.989792,69.783165
1.9000111,547.5354,60.00124,140.029984,-29.918983,69.798294
1.9333448,547.53949,60.001274,140.04454,-29.929615,69.81382
1.9666786,547.546997,60.001293,140.049744,-29.936684,69.829338
2.0000124,547.536743,60.001339,140.030487,-29.933258,69.845688
2.0333455,547.53894,60.001381,140.024826,-29.933113,69.862518
2.0666783,547.545227,60.0014,140.020264,-29.933197,69.879341
2.1000111,547.549194,60.001446,139.980072,-29.964718,69.896912
2.1333439,547.552246,60.00148,139.959641,-29.909649,69.914932
2.1666768,547.555298,60.001507,139.92984,-29.943434,69.933113
2.2000096,547.559998,60.001564,139.915924,-29.933876,69.952339
2.2333424,547.569153,60.001591,139.913422,-29.928303,69.971565
2.2666752,547.579163,60.001614,139.886063,-29.959627,69.990929
2.3000081,547.594299,60.001663,139.881012,-29.996336,70.011253
2.3333409,547.617004,60.001686,139.892822,-29.992584,70.031578
2.3666737,547.623718,60.001709,139.90062,-29.987535,70.052071
2.4000065,547.61731,60.001762,139.895477,-29.97526,70.073708
2.4333394,547.62323,60.001793,139.909348,-30.015696,70.095352
2.4666722,547.626648,60.001797,139.94194,-29.97081,70.116844
2.500005,547.622375,60.001755,140.002655,-29.93935,70.137192
2.5333378,547.618347,60.001701,140.063065,-29.909515,70.156868
2.5666707,547.614014,60.001659,140.098175,-29.917925,70.176117
2.6000035,547.609619,60.001675,140.138168,-29.879988,70.196053
2.6333363,547.605347,60.001694,140.122681,-29.867306,70.216377
2.6666691,547.598877,60.001709,140.106781,-29.854137,70.23687
2.700002,547.591553,60.001766,140.060486,-29.827114,70.258492
2.7333348,547.599915,60.001793,140.013763,-29.845629,70.280113
2.7666676,547.603821,60.001839,139.945862,-29.854771,70.302483
2.8000004,547.606506,60.001881,139.913055,-29.829157,70.32531
2.8333333,547.609009,60.001907,139.855377,-29.840528,70.348282
2.8666661,547.611511,60.001965,139.818802,-29.856665,70.372322
2.8999989,547.614258,60.001991,139.817398,-29.839144,70.396362
2.9333317,547.616882,60.002014,139.821976,-29.869593,70.420532
2.9666646,547.627136,60.002064,139.829071,-29.898092,70.445679
2.9999974,547.626038,60.002087,139.858093,-29.888594,70.470825
3.0333302,547.619995,60.00211,139.910782,-29.841038,70.496124
3.066663,547.625671,60.002159,139.937943,-29.873571,70.522476
3.0999959,547.63446,60.002186,139.980469,-29.865223,70.54882
3.1333287,547.640869,60.002201,140.032654,-29.860329,70.575172
3.1666615,547.645935,60.002205,140.063995,-29.848104,70.601517
3.1999943,547.646912,60.002247,140.074219,-29.826429,70.628685
3.2333272,547.647888,60.002285,140.059998,-29.841019,70.656334
3.26666,547.648804,60.002304,140.060211,-29.81456,70.683975
3.2999928,547.64978,60.002312,140.050201,-29.784521,70.711617
3.3333256,547.650757,60.00235,140.001541,-29.831272,70.739998
3.3666584,547.65155,60.002384,139.971588,-29.791187,70.768837
3.3999913,547.652588,60.002403,139.937668,-29.795822,70.797684
3.4333241,547.653442,60.002441,139.914352,-29.802441,70.827187
3.4666569,547.654419,60.002476,139.905594,-29.766926,70.857132
3.4999897,547.655334,60.002495,139.892868,-29.776119,70.88707
3.5333226,547.65625,60.00251,139.890533,-29.788506,70.91716
3.5666554,547.656433,60.002563,139.892548,-29.753601,70.948311
3.5999882,547.654053,60.002586,139.900314,-29.766809,70.979462
3.633321,547.651917,60.002609,139.922409,-29.738489,71.010765
3.6666539,547.649719,60.002659,139.930939,-29.748762,71.043114
3.6999867,547.647522,60.002686,139.939514,-29.75902,71.075462
3.7333195,547.638123,60.002708,139.960449,-29.72731,71.107979
3.7666523,547.620178,60.002766,139.979843,-29.692333,71.14164
3.7999852,547.624756,60.002792,140.005005,-29.65856,71.175293
3.833318,547.629517,60.002808,140.005859,-29.662462,71.208961
3.8666508,547.63324,60.002846,139.992874,-29.705879,71.243294
3.8999836,547.636841,60.00288,139.997833,-29.662376,71.278046
3.9333165,547.640198,60.002895,139.988754,-29.660107,71.312798
3.9666493,547.643799,60.002903,139.990112,-29.661339,71.347549
3.9999821,547.647217,60.002945,139.971237,-29.65383,71.383034
4.0333152,547.649902,60.002979,139.938568,-29.686445,71.418991
4.066648,547.652344,60.003029,139.930511,-29.679459,71.455688
4.0999808,547.654785,60.003071,139.912399,-29.667938,71.492844
4.1333137,547.657104,60.003132,139.905045,-29.657932,71.5308
4.1666465,547.659546,60.003178,139.898026,-29.646721,71.569267
4.1999793,547.659668,60.003231,139.901123,-29.637197,71.608398
4.2333121,547.653015,60.003281,139.878815,-29.663795,71.648109
4.266645,547.648865,60.003345,139.885147,-29.605392,71.688866
4.2999778,547.645508,60.003414,139.888748,-29.589933,71.73037
4.3333106,547.642334,60.003471,139.903107,-29.576406,71.772491
4.3666434,547.640564,60.003544,139.894455,-29.598352,71.815651
4.3999763,547.643188,60.003613,139.901031,-29.577387,71.859566
4.4333091,547.645935,60.003674,139.904785,-29.599682,71.904083
4.4666419,547.648621,60.00375,139.902084,-29.570957,71.949791
4.4999747,547.651306,60.003841,139.900024,-29.539322,71.996712
4.5333076,547.66217,60.003937,139.873886,-29.588047,72.044823
4.5666404,547.677979,60.004032,139.86319,-29.592747,72.094131
4.5999732,547.693665,60.004131,139.85321,-29.594549,72.144653
4.633306,547.695923,60.004257,139.84082,-29.59129,72.196968
4.6666389,547.69812,60.004372,139.829163,-29.585123,72.250496
4.6999717,547.700378,60.004478,139.841843,-29.53791,72.305222
4.7333045,547.702637,60.004581,139.828781,-29.570719,72.361153
4.7666373,547.704895,60.004684,139.829712,-29.559156,72.418297
4.7999701,547.699585,60.004795,139.842636,-29.502428,72.476776
4.833303,547.691528,60.004913,139.866104,-29.444759,72.536919
4.8666358,547.677063,60.005024,139.854782,-29.418814,72.598267
4.8999686,547.686218,60.005127,139.881409,-29.400986,72.660805
4.9333014,547.727783,60.00523,139.880783,-29.461861,72.724556
4.9666343,547.721985,60.005333,139.884384,-29.430923,72.789505
4.9999671,547.70636,60.005432,139.896591,-29.399755,72.855659
5.0332999,547.694031,60.005527,139.899872,-29.362976,72.922874
5.0666327,547.696045,60.005608,139.91774,-29.328373,72.990829
5.0999656,547.702637,60.005661,139.947525,-29.296059,73.059242
5.1332984,547.710571,60.005692,139.954727,-29.302294,73.127655
5.1666312,547.715881,60.005737,139.961853,-29.306593,73.196815
5.199964,547.711731,60.005779,139.992065,-29.225922,73.266434
5.2332969,547.707397,60.005798,139.997284,-29.228613,73.336052
5.2666297,547.703125,60.00581,140.015167,-29.189613,73.405678
5.2999625,547.69873,60.005821,140.020828,-29.191986,73.475433
5.3332953,547.694397,60.005871,140.018707,-29.143917,73.546249
5.3666282,547.690002,60.005894,140.0271,-29.098946,73.617065
5.399961,547.663818,60.005905,140.019592,-29.049784,73.687874
5.4332938,547.627197,60.005947,140.022064,-28.956518,73.759445
5.4666266,547.604858,60.005989,140.005905,-28.901335,73.831604
5.4999595,547.608887,60.006054,139.985046,-28.886873,73.904808
5.5332923,547.612854,60.006084,139.952332,-28.91433,73.978027
5.5666251,547.616943,60.006104,139.9319,-28.900078,74.051247
5.5999579,547.640564,60.006111,139.936172,-28.937748,74.124458
5.6332908,547.657227,60.006115,139.929886,-28.927299,74.19767
5.6666236,547.649414,60.006115,139.950287,-28.879601,74.270897
5.6999564,547.644714,60.006111,139.98201,-28.835371,74.343979
5.7332892,547.641235,60.006065,140.024109,-28.796625,74.416016
5.7666221,547.637695,60.006042,140.06514,-28.802677,74.488045
5.7999549,547.635803,60.006031,140.08699,-28.758141,74.560066
5.8332877,547.639038,60.006023,140.098709,-28.755833,74.632088
5.8666205,547.642456,60.00602,140.089676,-28.747812,74.704109
5.8999534,547.64563,60.00602,140.092224,-28.697863,74.776115
5.9332862,547.654602,60.006012,140.084915,-28.690641,74.847984
5.966619,547.669495,60.005962,140.078766,-28.686356,74.9188
5.9999518,547.686829,60.005947,140.062256,-28.72398,74.989754
6.0332847,547.699768,60.005981,140.014618,-28.70562,75.061752
6.0666175,547.700012,60.006001,139.974396,-28.689558,75.133751
6.0999503,547.696655,60.006008,139.933472,-28.673443,75.205765
6.1332831,547.693359,60.006012,139.924866,-28.620905,75.277779
6.166616,547.693237,60.00605,139.895493,-28.651005,75.350533
6.1999488,547.702759,60.006084,139.86911,-28.680607,75.423752
6.2332816,547.716919,60.0061,139.876205,-28.673882,75.496964
6.2666144,547.732666,60.006145,139.873734,-28.662739,75.57093
6.2999473,547.738953,60.006218,139.880203,-28.650925,75.646095
6.3332801,547.743408,60.006302,139.886948,-28.636265,75.722397
6.3666129,547.747864,60.006363,139.894241,-28.620237,75.799278
6.3999457,547.752319,60.006451,139.89183,-28.598452,75.877449
6.4332786,547.764648,60.006542,139.860504,-28.656023,75.956818
6.4666114,547.768738,60.006664,139.85994,-28.627199,76.037926
6.4999442,547.772766,60.006771,139.860184,-28.595612,76.120193
6.533277,547.775146,60.006882,139.850235,-28.558292,76.203735
6.5666099,547.776978,60.006985,139.851791,-28.565458,76.288521
6.5999427,547.778931,60.007061,139.843399,-28.568682,76.373894
6.6332755,547.780823,60.007137,139.856995,-28.57472,76.460236
6.6666083,547.782532,60.00721,139.881363,-28.536636,76.547325
6.6999412,547.781982,60.007298,139.88533,-28.535181,76.635666
6.733274,547.77417,60.007366,139.919281,-28.494448,76.724655
6.7666068,547.74823,60.00745,139.927521,-28.400024,76.814819
6.7999396,547.743164,60.007542,139.927307,-28.389996,76.90612
6.8332725,547.746643,60.007626,139.924805,-28.376713,76.998459
6.8666053,547.750305,60.007668,139.923538,-28.40836,77.090805
6.8999381,547.761169,60.007725,139.929306,-28.394997,77.183884
6.9332709,547.769531,60.007771,139.934998,-28.380445,77.277435
6.9666038,547.773682,60.00779,139.950531,-28.368107,77.370979
6.9999366,547.769836,60.007809,139.969772,-28.356176,77.464691
7.0332694,547.765869,60.007866,139.973938,-28.337944,77.559547
7.0666022,547.764954,60.007893,139.979202,-28.319904,77.654411
7.0999351,547.77301,60.007915,139.987152,-28.302101,77.74939
7.1332679,547.776733,60.007965,139.969666,-28.32089,77.845329
7.1666007,547.779175,60.007988,139.961411,-28.297169,77.941277
7.1999335,547.781494,60.008034,139.944748,-28.314325,78.037971
7.2332664,547.783813,60.008076,139.943069,-28.289015,78.135124
7.2665992,547.790466,60.008129,139.928986,-28.303713,78.233017
7.299932,547.791504,60.008179,139.928345,-28.27523,78.33152
7.3332648,547.78595,60.008247,139.912796,-28.285507,78.431061
7.3665977,547.778015,60.008316,139.909454,-28.207544,78.531364
7.3999305,547.769226,60.008373,139.894516,-28.214581,78.632263
7.4332633,547.74762,60.008442,139.883606,-28.131014,78.734222
7.4665961,547.744995,60.00848,139.898239,-28.141302,78.836189
7.499929,547.750366,60.008495,139.915375,-28.152027,78.938156
7.5332618,547.745605,60.008541,139.92836,-28.115644,79.040863
7.5665946,547.74054,60.008575,139.944305,-28.122967,79.144035
7.5999274,547.745178,60.008595,139.963211,-28.130812,79.2472
7.6332603,547.749939,60.008614,139.990753,-28.095537,79.350525
7.6665931,547.754639,60.008663,139.995117,-28.09753,79.45488
7.6999259,547.751038,60.00869,139.997787,-28.099152,79.55925
7.7332587,547.74469,60.008701,140.0056,-28.101688,79.66362
7.7665915,547.73822,60.008717,140.010971,-28.059145,79.768135
7.7999244,547.728149,60.008759,140.005447,-28.012375,79.87355
7.8332572,547.710022,60.008736,140.01149,-28.0145,79.977921
7.86659,547.721313,60.00869,140.04129,-28.022823,80.081551
7.8999228,547.756409,60.008652,140.053925,-28.073597,80.184715
7.9332557,547.768494,60.008633,140.05986,-28.034702,80.287872
7.9665885,547.776428,60.008633,140.034531,-28.078444,80.391174
7.9999213,547.772522,60.008671,140.01091,-28.031546,80.495529
8.0332546,547.762512,60.008694,139.978943,-28.027443,80.599892
8.0665874,547.749512,60.008701,139.957397,-28.025135,80.704247
8.0999203,547.746033,60.008701,139.951004,-27.981716,80.808472
8.1332531,547.742371,60.008656,139.96434,-27.988253,80.911636
8.1665859,547.738892,60.008636,139.985016,-27.951839,81.014801
8.1999187,547.734314,60.008625,139.993622,-27.957556,81.117973
8.2332516,547.72699,60.008583,140.01239,-27.966654,81.220398
8.2665844,547.716125,60.008549,140.037094,-27.933676,81.322365
8.2999172,547.703918,60.00853,140.056366,-27.899805,81.424332
8.33325,547.6745,60.008488,140.077652,-27.823835,81.525566
8.3665829,547.663269,60.00845,140.096237,-27.836823,81.626328
8.3999157,547.657532,60.00843,140.089767,-27.846193,81.727089
8.4332485,547.651794,60.008423,140.084595,-27.811825,81.82785
8.4665813,547.645935,60.008419,140.06279,-27.819118,81.928596
8.4999142,547.639954,60.008415,140.03064,-27.825064,82.029343
8.533247,547.634644,60.00845,139.988724,-27.827934,82.130844
8.5665798,547.630859,60.00848,139.94783,-27.82999,82.232788
8.5999126,547.627258,60.008495,139.912872,-27.833008,82.33474
8.6332455,547.621643,60.008507,139.894028,-27.838268,82.436699
8.6665783,547.608765,60.008511,139.890213,-27.801561,82.538658
8.6999111,547.592651,60.008503,139.896423,-27.810362,82.64048
8.7332439,547.602051,60.008457,139.930603,-27.869692,82.741249
8.7665768,545.970215,60.008438,139.956909,-24.529507,82.842079
8.7999096,528.075439,60.008743,139.570602,10.561338,82.948792
8.8332424,509.478149,60.015305,142.145538,33.525921,83.197708
8.8665752,533.268311,60.01992,142.350861,-18.535759,83.494644
8.8999081,549.204956,60.020096,134.850952,-41.765099,83.734787
8.9332409,548.55603,60.02438,129.728394,-34.45808,84.074844
8.9665737,547.848511,60.019066,131.841873,-31.804966,84.260529
8.9999065,547.050842,60.007557,138.197083,-29.376688,84.217499
9.0332394,546.066223,60.004848,142.457489,-26.542114,84.238861
9.0665722,545.613098,60.00317,146.228271,-25.109884,84.261711
9.099905,545.524902,59.998318,150.441025,-24.243721,84.189133
9.1332378,545.210999,59.992855,154.024368,-22.789968,84.039642
9.1665707,544.777832,59.988262,156.213104,-21.279747,83.847923
9.1999035,544.368469,59.98333,157.216187,-19.967045,83.590996
9.2332363,543.972717,59.979733,156.356674,-18.873508,83.306
9.2665691,543.97699,59.976624,154.00827,-18.76111,82.990685
9.299902,544.091553,59.973011,150.805237,-19.036133,82.62635
9.3332348,544.101685,59.969471,147.096191,-19.225317,82.219719
9.3665676,544.15625,59.966446,143.201035,-19.677208,81.781761
9.3999004,544.273743,59.964493,139.260529,-20.48455,81.332787
9.4332333,544.649292,59.96323,135.754791,-21.801764,80.876419
9.4665661,545.093323,59.962143,133.060013,-23.272081,80.410141
9.4998989,545.33197,59.960793,131.64949,-24.230177,79.923866
9.5332317,545.423706,59.95993,131.333511,-24.85342,79.432793
9.5665646,545.552979,59.959198,132.110992,-25.571404,78.934555
9.5998974,545.807068,59.958813,133.680801,-26.336235,78.435471
9.6332302,546.144592,59.95874,135.726212,-27.04719,77.939232
9.666563,546.391052,59.958843,137.994339,-27.43696,77.446068
9.6998959,546.430786,59.959057,140.249527,-27.320433,76.956535
9.7332287,546.459656,59.96014,141.935654,-27.269884,76.489395
9.7665615,546.582153,59.96199,142.765579,-27.398439,76.053162
9.7998943,546.71405,59.964218,142.723587,-27.590469,75.648956
9.8332272,546.784729,59.965744,142.274368,-27.782356,75.255486
9.86656,546.695862,59.966705,141.584854,-27.668022,74.86705
9.8998928,546.438721,59.967785,140.541107,-27.459732,74.491852
9.9332256,546.390137,59.968868,139.381165,-27.750666,74.130562
9.9665585,546.390625,59.969685,138.233978,-28.148556,73.776047
9.9998913,546.325012,59.970116,137.391129,-28.441555,73.422531
10.0332241,546.162292,59.970108,136.995834,-28.558958,73.06382
10.0665569,545.886169,59.970055,137.007507,-28.486904,72.703674
10.0998898,545.819702,59.969967,137.367401,-28.842428,72.342125
10.1332226,545.895813,59.969627,138.046402,-29.36587,71.973969
10.1665554,545.897583,59.96907,138.99559,-29.65003,71.596458
10.1998882,545.860413,59.968388,140.094238,-29.795334,71.209381
10.2332211,545.684509,59.967899,141.13588,-29.630026,70.818184
10.2665539,545.647766,59.967522,141.98288,-29.872099,70.423935
10.2998867,545.840027,59.967163,142.553741,-30.442507,70.025803
10.3332195,545.962402,59.966526,142.880875,-30.824471,69.617004
10.3665524,545.999146,59.965729,143.024689,-31.037708,69.196609
10.3998852,545.895996,59.96516,142.821533,-31.043793,68.771591
10.433218,545.85083,59.964832,142.321091,-31.301594,68.345467
10.4665508,546.014343,59.964657,141.552475,-31.996056,67.919083
10.4998837,546.139099,59.96447,140.65271,-32.541134,67.490524
10.5332165,546.152832,59.96423,139.7827,-32.960625,67.058403
10.5665493,546.079529,59.964012,139.073761,-33.165081,66.623741
10.5998821,545.968018,59.963898,138.510132,-33.449062,66.188873
10.633215,545.968567,59.964054,138.077454,-33.931511,65.758949
10.6665478,546.042419,59.964184,137.843735,-34.540592,65.330437
10.6998806,546.016785,59.964256,137.886917,-34.851749,64.902161
10.7332134,545.879944,59.964355,138.144821,-34.956604,64.475319
10.7665462,545.731567,59.964577,138.553467,-35.055862,64.052444
10.7998791,545.661621,59.965031,138.973587,-35.285648,63.637325
10.8332119,545.682678,59.965427,139.413422,-35.65844,63.226994
10.8665447,545.66156,59.965618,139.894516,-35.867699,62.81654
10.8998775,545.510864,59.965675,140.389359,-35.808914,62.405106
10.9332104,545.385071,59.965611,140.846115,-35.861794,61.991726
10.9665432,545.386169,59.965279,141.301788,-36.15192,61.571266
10.999876,545.43042,59.965012,141.566116,-36.471359,61.14817
11.0332088,545.547241,59.964565,141.708801,-36.889217,60.718334
11.0665417,545.491516,59.96389,141.822296,-36.940678,60.276932
11.0998745,545.351685,59.963284,141.808167,-36.891872,59.829506
11.1332073,545.356567,59.962299,141.876938,-37.199615,59.366085
11.1665401,545.391785,59.961254,141.844955,-37.509571,58.88895
11.199873,545.470032,59.960388,141.70015,-37.920597,58.403973
11.2332058,545.438965,59.958988,141.703781,-38.038841,57.895996
11.2665386,545.218445,59.957649,141.717422,-37.890007,57.372437
11.2998714,545.096985,59.956425,141.758041,-37.99015,56.835491
11.3332043,545.078247,59.955082,141.776199,-38.294674,56.28146
11.3665371,545.058716,59.953487,141.889938,-38.544624,55.705418
11.3998699,544.995056,59.951439,142.201218,-38.707127,55.09996
11.4332027,544.772644,59.949493,142.515015,-38.562725,54.471188
11.4665356,544.566223,59.948132,142.608948,-38.524185,53.832874
11.4998684,544.504883,59.94701,142.527191,-38.794239,53.184189
11.5332012,544.468079,59.945503,142.423813,-39.050125,52.513641
11.566534,544.364624,59.943653,142.44902,-39.213314,51.816719
11.5998669,544.197021,59.94165,142.527954,-39.25214,51.093559
11.6331997,543.993286,59.94025,142.376038,-39.269371,50.359913
11.6665325,543.937439,59.9394,141.997833,-39.579037,49.622559
11.6998653,544.00824,59.938515,141.523163,-40.143906,48.875198
11.7331982,543.966614,59.937267,141.152496,-40.459896,48.108215
11.766531,543.878479,59.935848,140.967499,-40.701168,47.322544
11.7998638,543.78894,59.934601,140.851334,-40.917377,46.522892
11.8331966,543.739197,59.933765,140.688019,-41.262272,45.718273
11.8665295,543.818481,59.933231,140.45137,-41.811363,44.910786
11.8998623,543.924744,59.93235,140.346497,-42.369774,44.089226
11.9331951,543.852051,59.931381,140.425629,-42.529926,43.254711
11.9665279,543.83844,59.930229,140.680038,-42.874821,42.404346
11.9998608,543.844604,59.92926,140.927704,-43.169346,41.544216
12.0331936,543.945679,59.928555,141.096634,-43.693222,40.678307
12.0665264,544.161621,59.927803,141.222229,-44.331421,39.803875
12.0998592,544.174683,59.927021,141.332458,-44.549446,38.918903
12.1331921,544.165161,59.926346,141.367386,-44.785072,38.027355
12.1665249,544.224487,59.925598,141.392181,-45.179947,37.12603
12.1998577,544.31012,59.924946,141.30217,-45.601021,36.217422
12.2331905,544.469543,59.924484,141.092361,-46.15633,35.305946
12.2665234,544.545105,59.923874,140.88089,-46.515427,34.38517
12.2998562,544.46405,59.923542,140.594101,-46.622108,33.463486
12.333189,544.471924,59.92329,140.297073,-46.965565,32.54002
12.3665218,544.521667,59.922977,140.029572,-47.404705,31.612013
12.3998547,544.622742,59.922829,139.741837,-47.885666,30.683851
12.4331875,544.709961,59.922604,139.555206,-48.351303,29.752745
12.4665203,544.682983,59.92231,139.492493,-48.577682,28.816708
12.4998531,544.604919,59.922215,139.474258,-48.720692,27.88176
12.533186,544.595398,59.92223,139.527725,-49.062737,26.948605
12.5665188,544.713196,59.922215,139.588989,-49.578106,26.014715
12.5998516,544.774414,59.922421,139.596802,-49.929653,25.085711
12.6331844,544.765137,59.922562,139.657501,-50.146397,24.157959
12.6665173,544.733459,59.922623,139.772659,-50.340797,23.229782
12.6998501,544.717407,59.922863,139.826172,-50.583,22.306683
12.7331829,544.812805,59.923077,139.87059,-51.058121,21.385824
12.7665157,544.867981,59.923367,139.82309,-51.34251,20.468973
12.7998486,544.891907,59.923748,139.758987,-51.63504,19.55829
12.8331814,544.912048,59.924007,139.710922,-51.938309,18.649088
12.8665142,544.924683,59.924339,139.636261,-52.212917,17.744688
12.899847,545.02179,59.924576,139.584351,-52.600471,16.842251
12.9331799,545.096741,59.924755,139.537003,-52.907764,15.941022
12.9665127,545.081116,59.925125,139.506348,-53.10957,15.046368
12.9998455,545.059631,59.925373,139.513809,-53.271538,14.153564
13.0331783,545.037476,59.925613,139.56192,-53.4832,13.26329
13.0665112,545.135742,59.9259,139.597717,-53.905136,12.377213
13.099844,545.241882,59.926056,139.660355,-54.251236,11.491579
13.1331768,545.237915,59.926216,139.743179,-54.371803,10.60763
13.1665096,545.216431,59.926445,139.825516,-54.458786,9.727277
13.1998425,545.168701,59.926735,139.876144,-54.558449,8.850962
13.2331753,545.193115,59.927109,139.869461,-54.813004,7.980476
13.2665081,545.308777,59.927303,139.883987,-55.223049,7.110297
13.2998409,545.439331,59.927326,139.932739,-55.563133,6.238357
13.3331738,545.39032,59.927322,140.003036,-55.547089,5.366002
13.3665066,545.298828,59.927322,140.110519,-55.497871,4.493667
13.3998394,545.297058,59.927322,140.215134,-55.696064,3.621319
13.4331722,545.318542,59.927322,140.274109,-55.873535,2.748953
13.4665051,545.294617,59.9272,140.353806,-55.937237,1.874046
13.4998379,545.212952,59.92701,140.450256,-55.9328,0.995702
13.5331707,545.096863,59.92683,140.537064,-55.859936,0.115552
13.5665035,545.050903,59.926571,140.629776,-55.994213,-0.768647
13.5998363,545.062683,59.926258,140.699356,-56.117004,-1.657212
13.6331692,545.046875,59.925907,140.746536,-56.262581,-2.550418
13.666502,544.964539,59.925346,140.85849,-56.182854,-3.452769
13.6998348,544.841797,59.924957,140.912277,-56.07513,-4.357999
13.7331676,544.815308,59.9245,140.947906,-56.263279,-5.269197
13.7665005,544.80426,59.923878,141.011017,-56.361626,-6.189681
13.7998333,544.790222,59.923119,141.111679,-56.461819,-7.120965
13.8331661,544.775085,59.922249,141.242966,-56.567074,-8.063931
13.8664989,544.675781,59.921658,141.268265,-56.413395,-9.011189
13.8998318,544.630737,59.92115,141.220947,-56.53714,-9.963392
13.9331646,544.674194,59.920532,141.169861,-56.695026,-10.923791
13.9664974,544.693542,59.919701,141.153778,-56.855713,-11.896781
13.9998302,544.690125,59.918667,141.233963,-56.951916,-12.884435
14.0331631,544.659058,59.917744,141.292496,-56.947094,-13.882519
14.0664959,544.605042,59.917152,141.232178,-56.972321,-14.883766
14.0998287,544.652771,59.916637,141.104431,-57.17979,-15.889988
14.1331615,544.691956,59.915867,141.03421,-57.349438,-16.908144
14.1664944,544.69635,59.915119,140.982758,-57.417458,-17.935638
14.1998272,544.678528,59.914227,140.990723,-57.495914,-18.975056
14.23316,544.64032,59.913475,140.976944,-57.500797,-20.02235
14.2664928,544.675537,59.913036,140.883865,-57.667965,-21.071337
14.2998257,544.756165,59.912651,140.723236,-57.864498,-22.123922
14.3331585,544.756958,59.91222,140.584869,-57.89579,-23.18236
14.3664913,544.750671,59.911873,140.421692,-57.991398,-24.244118
14.3998241,544.759399,59.911598,140.274994,-58.095341,-25.30827
14.433157,544.799011,59.911411,140.121109,-58.240868,-26.373802
14.4664898,544.911987,59.91135,139.931213,-58.526505,-27.438452
14.4998226,545.009033,59.911213,139.824158,-58.734261,-28.505604
14.5331554,545.014526,59.911114,139.754456,-58.738255,-29.57362
