tA,vA,fA,pA,qA,aA
0,535.260193,60.000015,153.012726,0.081745,69.542633
0.0333333,535.242126,60.000015,153.012466,0.125323,69.542641
0.0666667,535.23175,60.000015,153.01947,0.121613,69.542641
0.1,535.221436,60.000027,153.006561,0.125717,69.542793
0.1333334,535.21106,60.000114,152.973694,0.142441,69.544876
0.1666667,535.205688,60.000252,152.917419,0.129077,69.549232
0.2,535.214722,60.00037,152.855331,0.122576,69.554771
0.2333333,535.21521,60.000435,152.820648,0.105762,69.560623
0.2666666,535.189087,60.000427,152.818085,0.162153,69.56543
0.2999999,535.163025,60.000389,152.850479,0.158162,69.569511
0.3333332,535.140381,60.000355,152.923508,0.228999,69.573135
0.3666665,535.118835,60.000328,152.991943,0.255869,69.576622
0.3999998,535.097168,60.000275,153.060379,0.279964,69.579056
0.4333331,535.085083,60.000248,153.121552,0.307743,69.581482
0.4666664,535.076172,60.000225,153.173676,0.338826,69.583755
0.4999997,535.067322,60.000172,153.201019,0.330969,69.584976
0.533333,535.058411,60.000137,153.223267,0.369933,69.586037
0.5666663,535.049438,60.000076,153.210724,0.373628,69.586037
0.5999996,535.046997,60.000011,153.214905,0.415176,69.585281
0.6333329,535.046753,59.99992,153.180099,0.377136,69.583183
0.6666662,535.046448,59.999809,153.184906,0.410639,69.579422
0.6999995,535.046265,59.999672,153.164963,0.402899,69.573753
0.7333328,535.037781,59.999542,153.167465,0.427162,69.566536
0.7666661,535.030457,59.999443,153.145508,0.413264,69.558563
0.7999994,535.029297,59.999344,153.140182,0.436027,69.549393
0.8333327,535.009827,59.999279,153.099731,0.468693,69.539764
0.866666,535.01178,59.999214,153.08046,0.448541,69.529442
0.8999993,535.020874,59.999168,153.043335,0.434781,69.518723
0.9333326,535.029907,59.999146,152.996201,0.424743,69.507988
0.9666659,535.039063,59.999142,152.969009,0.407635,69.497406
0.9999992,535.048157,59.999187,152.921875,0.400964,69.487923
1.0333329,535.063049,59.99926,152.86647,0.401227,69.479637
1.0666667,535.057861,59.999344,152.805298,0.404723,69.472572
1.1000005,535.061401,59.999474,152.766556,0.406077,69.467484
1.1333343,535.067505,59.999603,152.713562,0.371919,69.464012
1.1666681,535.079346,59.999752,152.682129,0.33555,69.462502
1.2000018,535.110901,59.999928,152.656281,0.30555,69.463387
1.2333356,535.079651,60.00008,152.652313,0.355904,69.465942
1.2666694,535.078186,60.000244,152.671783,0.360484,69.470467
1.3000032,535.079468,60.000458,152.672119,0.380903,69.478127
1.3333369,535.078369,60.000725,152.661758,0.415065,69.489548
1.3666707,535.055481,60.00098,152.65509,0.45387,69.50412
1.4000045,535.068665,60.00116,152.683716,0.441229,69.519905
1.4333383,535.081909,60.001369,152.702362,0.439513,69.538391
1.4666721,535.055237,60.001606,152.714462,0.49017,69.560196
1.5000058,535.021362,60.001717,152.779205,0.565499,69.581863
1.5333396,535.007202,60.001778,152.884308,0.673717,69.603683
1.5666734,534.992981,60.001877,152.944855,0.666885,69.627167
1.6000072,534.978638,60.001892,153.044968,0.734113,69.649879
1.633341,534.971863,60.001858,153.142365,0.755064,69.671555
1.6666747,534.967224,60.001839,153.235275,0.823326,69.693222
1.7000085,534.962646,60.001831,153.273514,0.866485,69.714874
1.7333423,534.946533,60.001827,153.288498,0.917,69.736519
