tA,vA,fA,pA,qA,aA
0,525.620178,60.000015,115.004898,-13.931899,69.537575
0.0333333,525.576416,60.000015,115.004967,-13.845163,69.537575
0.0666667,525.564453,60.000015,115.019432,-13.828916,69.537582
0.1,525.55304,60.000233,114.934944,-13.833192,69.542076
0.1333334,525.553162,60.000626,114.781479,-13.840016,69.554047
0.1666667,525.543945,60.00082,114.682213,-13.845299,69.56604
0.2,525.513489,60.000706,114.711525,-13.797569,69.573578
0.2333333,525.46283,60.000576,114.789406,-13.730749,69.578102
0.2666666,525.468506,60.000584,114.860962,-13.741283,69.585648
0.2999999,525.448669,60.000515,114.957825,-13.702091,69.590179
0.3333332,525.459778,60.000553,115.023254,-13.732293,69.597725
0.3666665,525.455017,60.000286,115.188324,-13.704718,69.597786
0.3999998,525.408569,60.000153,115.324448,-13.579618,69.597832
0.4333331,525.381287,59.999874,115.471207,-13.533637,69.593422
0.4666664,525.395325,59.999447,115.666924,-13.541566,69.581551
0.4999997,525.388672,59.999237,115.730927,-13.501702,69.569672
0.533333,525.371399,59.99913,115.724136,-13.436143,69.557755
0.5666663,525.368958,59.998859,115.724564,-13.42645,69.541344
0.5999996,525.354736,59.998653,115.653244,-13.397093,69.521873
0.6333329,525.334961,59.998623,115.488609,-13.371367,69.505394
0.6666662,525.361389,59.998322,115.381332,-13.469272,69.481445
0.6999995,525.388489,59.998169,115.230141,-13.506098,69.457451
0.7333328,525.425415,59.998093,115.049301,-13.598037,69.433456
0.7666661,525.467468,59.998055,114.889015,-13.697298,69.40947
0.7999994,525.509277,59.998035,114.738403,-13.800102,69.385475
0.8333327,525.551208,59.998028,114.614616,-13.890587,69.361504
0.866666,525.561646,59.998024,114.552452,-13.916677,69.337547
0.8999993,525.576416,59.998024,114.549843,-13.964926,69.313614
0.9333326,525.597961,59.998238,114.503334,-14.009203,69.294136
0.9666659,525.588745,59.998631,114.42765,-13.983756,69.282181
0.9999992,525.600464,59.998611,114.504311,-14.046357,69.2658
1.0333329,525.607971,59.998535,114.665138,-14.035784,69.246391
1.0666667,525.610657,59.998779,114.716682,-14.035438,69.234489
1.1000005,525.644775,59.999119,114.746559,-14.105119,69.227051
1.1333343,525.659912,59.999569,114.693619,-14.10657,69.227036
1.1666681,525.665344,59.999794,114.721748,-14.094581,69.227043
1.2000018,525.622559,59.999691,114.853394,-14.022183,69.22261
1.2333356,525.549011,59.999573,115.024422,-13.861033,69.215218
1.2666694,525.502014,59.999798,115.070724,-13.769549,69.215233
1.3000032,525.482422,59.999908,115.120293,-13.744773,69.215256
1.3333369,525.531616,60.000179,115.077927,-13.850467,69.219749
1.3666707,525.570374,60.000381,115.009796,-13.896062,69.227226
1.4000045,525.598816,60.000198,115.059792,-13.958062,69.227242
1.4333383,525.627563,60.000107,115.095375,-13.969925,69.227249
1.4666721,525.60791,59.999847,115.185593,-13.902925,69.222801
1.5000058,525.58667,59.999649,115.267372,-13.861423,69.21537
1.5333396,525.555725,59.999832,115.214478,-13.776127,69.215355
1.5666734,525.551514,59.999924,115.157333,-13.777052,69.21534
1.6000072,525.540833,59.999756,115.171089,-13.769949,69.210861
1.633341,525.493103,59.99939,115.258476,-13.6745,69.198975
