tA,vA,fA,pA,qA,aA
7.2999315,519.82605,59.996372,120.189629,-3.948488,67.700592
7.3332644,519.819214,59.996296,120.151115,-3.96318,67.655006
7.3665972,519.812378,59.99622,120.112595,-3.979401,67.608665
7.39993,519.815063,59.996162,120.076302,-3.996904,67.561729
7.4332628,519.821289,59.99609,120.042419,-4.039598,67.513741
7.4665956,519.827209,59.996086,119.997391,-4.053689,67.466492
7.4999285,519.833252,59.996101,119.936623,-4.104908,67.419693
7.5332613,519.839355,59.996109,119.90126,-4.121847,67.372917
7.5665941,519.845337,59.996113,119.877037,-4.165746,67.326126
7.5999269,519.85144,59.996117,119.868835,-4.171486,67.279358
7.6332598,519.857483,59.996117,119.881233,-4.208245,67.232582
7.6665926,519.863647,59.996128,119.901718,-4.225674,67.185966
7.6999254,519.86969,59.996174,119.922279,-4.240926,67.140396
7.7332582,519.875854,59.996197,119.934906,-4.275236,67.094833
7.7665911,519.881897,59.996208,119.974602,-4.298586,67.049271
7.7999239,519.888,59.99622,119.995331,-4.313658,67.003845
7.8332567,519.894165,59.996269,120.025719,-4.330673,66.959435
7.8665895,519.898682,59.996292,120.044853,-4.320633,66.915016
7.8999224,519.898376,59.996304,120.064369,-4.333641,66.870605
7.9332552,519.89801,59.996346,120.055458,-4.332869,66.826958
7.966588,519.897644,59.996384,120.048035,-4.354149,66.783783
7.9999208,519.897217,59.996403,120.039307,-4.35236,66.740616
8.0332537,519.896851,59.996418,120.022499,-4.369237,66.697586
8.0665865,519.896484,59.996468,120.004501,-4.360814,66.655617
8.0999193,519.890808,59.996494,119.994843,-4.356424,66.61364
8.1332521,519.883423,59.996506,119.976639,-4.370956,66.571678
8.166585,519.875977,59.996513,119.976189,-4.370629,66.529716
8.1999178,519.867004,59.996483,119.99308,-4.357046,66.487
8.2332506,519.85321,59.996452,120.018402,-4.348503,66.44384
8.2665834,519.839478,59.996399,120.053192,-4.34576,66.39991
8.2999163,519.825623,59.996357,120.086845,-4.321022,66.355499
8.3332491,519.816345,59.996304,120.122757,-4.320948,66.310379
8.3665819,519.821106,59.996254,120.163071,-4.345357,66.264656
8.3999147,519.825928,59.996185,120.183357,-4.340633,66.217896
8.4332476,519.830688,59.996143,120.187012,-4.374076,66.170967
8.4665804,519.835388,59.996082,120.207306,-4.371937,66.122986
8.4999132,519.839294,59.99604,120.191849,-4.399563,66.07486
8.533246,519.84021,59.995979,120.183014,-4.387381,66.025673
8.5665789,519.841248,59.995941,120.157501,-4.413268,65.976334
8.5999117,519.842224,59.99588,120.148781,-4.403573,65.925941
8.6332445,519.84314,59.995838,120.113838,-4.427688,65.875404
8.6665773,519.839661,59.995777,120.086304,-4.435051,65.823814
8.6999102,519.834717,59.995739,120.076385,-4.428077,65.772064
8.733243,519.829773,59.995678,120.058022,-4.442112,65.719276
8.7665758,519.82782,59.995647,120.040421,-4.456134,65.666496
8.7999086,519.835266,59.995598,120.043823,-4.480332,65.612953
8.8332415,519.842834,59.995556,120.03788,-4.501193,65.558968
8.8665743,519.850403,59.995537,120.041382,-4.526323,65.504982
8.8999071,519.857971,59.995529,120.044945,-4.551461,65.450989
8.9332399,519.865479,59.995522,120.039177,-4.57231,65.397003
8.9665728,519.872986,59.995522,120.033478,-4.59315,65.343018
8.9999056,519.884399,59.995518,120.038139,-4.618332,65.289032
9.0332384,519.897095,59.995518,120.043137,-4.64354,65.235039
9.0665712,519.908081,59.995525,120.03772,-4.641014,65.181198
9.0999041,519.913452,59.995571,120.013855,-4.673707,65.128403
9.1332369,519.918823,59.995594,120.008087,-4.691965,65.075623
9.1665697,519.924194,59.995613,120.00177,-4.686831,65.022972
9.1999025,519.929565,59.995667,119.996262,-4.702563,64.971382
9.2332354,519.93396,59.995693,119.972481,-4.732605,64.9198
9.2665682,519.937744,59.995739,119.975594,-4.728014,64.868965
9.299901,519.941711,59.995781,119.970062,-4.741178,64.818588
9.3332338,519.93158,59.9958,119.978966,-4.716813,64.768204
9.3665667,519.919922,59.995846,119.988251,-4.713998,64.718582
9.3998995,519.919067,59.99588,120.000137,-4.710336,64.669411
9.4332323,519.91803,59.995907,120.012115,-4.706409,64.620377
9.4665651,519.91272,59.995964,120.005058,-4.714464,64.572403
9.499898,519.893677,59.995991,120.021591,-4.666436,64.524429
9.5332308,519.87854,59.995972,120.058167,-4.652055,64.475708
9.5665636,519.875549,59.995945,120.079384,-4.652964,64.426544
9.5998964,519.872498,59.995934,120.100693,-4.653913,64.377373
9.6332293,519.869507,59.995918,120.122078,-4.65524,64.328041
9.6665621,519.866455,59.995869,120.152428,-4.640183,64.277679
9.6998949,519.863098,59.995842,120.164513,-4.639305,64.227295
9.7332277,519.859497,59.995831,120.158066,-4.629459,64.176926
9.7665606,519.852966,59.995789,120.160278,-4.625677,64.125786
9.7998934,519.845581,59.995754,120.153061,-4.618317,64.074203
9.8332262,519.838196,59.995735,120.136452,-4.583352,64.022614
9.866559,519.83075,59.995689,120.120331,-4.596121,63.970268
9.8998919,519.823303,59.995655,120.113167,-4.568161,63.917488
9.9332247,519.815857,59.995628,120.097221,-4.582162,63.86454
9.9665575,519.809021,59.995571,120.090355,-4.556703,63.810555
9.9998903,519.803589,59.995544,120.084106,-4.554344,63.756569
10.0332232,519.802429,59.995499,120.079002,-4.57663,63.701859
10.066556,519.814392,59.995461,120.076965,-4.599907,63.646725
10.0998888,519.826294,59.995441,120.074928,-4.600101,63.591583
10.1332216,519.838379,59.99543,120.073059,-4.623381,63.536442
10.1665545,519.837097,59.995426,120.058914,-4.618826,63.481312
10.1998873,519.831421,59.995388,120.062317,-4.601998,63.425392
10.2332201,519.825745,59.995354,120.084259,-4.59542,63.369007
10.2665529,519.819885,59.995335,120.097092,-4.584249,63.312626
10.2998857,519.81427,59.995319,120.100853,-4.568808,63.256077
10.3332186,519.808533,59.995266,120.123199,-4.541776,63.198494
10.3665514,519.811096,59.995243,120.119644,-4.570168,63.140907
10.3998842,519.816528,59.995232,120.117096,-4.552402,63.083309
10.433217,519.822021,59.995224,120.114555,-4.557724,63.025715
10.4665499,519.827393,59.995255,120.09375,-4.552116,62.968853
10.4998827,519.833252,59.995285,120.054642,-4.559193,62.912457
10.5332155,519.840637,59.9953,120.015732,-4.58931,62.856052
10.5665483,519.847961,59.995308,120.01413,-4.592036,62.799656
10.5998812,519.855469,59.995312,120.003487,-4.59003,62.743259
10.633214,519.862915,59.995316,119.992958,-4.587996,62.686871
10.6665468,519.867004,59.995316,120.000122,-4.595411,62.630482
10.6998796,519.871765,59.995323,120.01709,-4.584199,62.574242
10.7332125,519.88208,59.995373,120.007309,-4.602644,62.5191
10.7665453,519.892456,59.995399,120.007156,-4.602745,62.463966
10.7998781,519.90271,59.995411,120.016273,-4.607625,62.408833
10.8332109,519.913025,59.995415,120.034645,-4.617307,62.353706
10.8665438,519.923401,59.995419,120.043968,-4.622235,62.29858
10.8998766,519.931763,59.995422,120.062569,-4.608872,62.243446
10.9332094,519.934387,59.995422,120.089104,-4.600314,62.18832
10.9665422,519.937134,59.995457,120.08847,-4.575842,62.1339
10.9998751,519.935425,59.995487,120.077309,-4.568676,62.07991
11.0332079,519.920349,59.995502,120.082565,-4.524879,62.025925
11.0665407,519.915405,59.99551,120.089767,-4.504292,61.971939
