tA,vA,fA,pA,qA,aA
4.6333055,544.354187,59.998024,565.176514,-26.58116,68.015129
4.6666384,544.381775,59.99802,565.116089,-26.694033,67.991173
4.6999712,544.400269,59.99802,565.0224,-26.750105,67.967209
4.733304,544.41864,59.99802,564.948608,-26.814157,67.943253
4.7666368,544.437012,59.99802,564.911194,-26.846149,67.919304
4.7999697,544.455444,59.99802,564.887756,-26.9303,67.895355
4.8333025,544.473938,59.99802,564.920776,-26.990541,67.871422
4.8666353,544.492249,59.99802,564.937317,-27.090927,67.847488
4.8999681,544.489807,59.998024,564.965027,-27.110016,67.823563
4.933301,544.473572,59.998024,564.994873,-27.088339,67.799644
4.9666338,544.454895,59.998024,565.025879,-27.114761,67.775726
4.9999666,544.463989,59.998024,565.109558,-27.199114,67.751808
5.0332994,544.475586,59.998024,565.145752,-27.263237,67.727882
5.0666323,544.491699,59.998024,565.150269,-27.359545,67.703934
5.0999651,544.53125,59.99802,565.12616,-27.52899,67.679985
5.1332979,544.549683,59.997593,565.321838,-27.699345,67.64711
5.1666307,544.531006,59.996811,565.770508,-27.857807,67.599304
5.1999636,544.503174,59.996418,565.936829,-27.997986,67.55143
5.2332964,544.49646,59.996647,565.570496,-28.101748,67.512405
5.2666292,544.503906,59.99733,564.770264,-28.057171,67.488281
5.299962,544.492981,59.997673,564.213867,-27.885067,67.464226
5.3332949,544.502747,59.997845,564.055542,-27.822218,67.440254
5.3666277,544.52179,59.997936,564.219971,-27.795467,67.416351
5.3999605,544.485474,59.997982,564.513428,-27.655598,67.392494
5.4332933,544.457947,59.998005,564.87616,-27.681934,67.36866
5.4666262,544.474243,59.998016,565.270996,-27.799177,67.34481
5.499959,544.474243,59.99802,565.465759,-27.933493,67.320923
5.5332918,544.444092,59.998024,565.503052,-27.920099,67.297012
5.5666246,544.406921,59.998024,565.426575,-27.908892,67.273079
5.5999575,544.390747,59.99802,565.315369,-27.922085,67.249123
5.6332903,544.388428,59.99802,565.208679,-27.931786,67.225174
5.6666231,544.381775,59.99802,565.084351,-27.888697,67.201218
5.6999559,544.345154,59.99802,564.955872,-27.808195,67.177269
5.7332888,544.326904,59.998024,564.960022,-27.682283,67.153343
5.7666216,544.311096,59.997593,565.221619,-27.753633,67.120514
5.7999544,544.293091,59.997242,565.588379,-27.790556,67.081642
5.8332872,544.296326,59.997631,565.321899,-27.777481,67.057632
5.8666201,544.30658,59.997826,565.032959,-27.751886,67.03363
5.8999529,544.316956,59.997921,564.84082,-27.719822,67.009651
