tA,vA,fA,pA,qA,aA
1.7333422,543.49353,60.00206,574.961731,-11.532351,70.403763
1.7666759,543.466431,60.001991,574.934937,-11.43908,70.426613
1.8000097,543.485657,60.001953,574.923828,-11.472699,70.449448
1.8333435,543.524414,60.001945,574.904846,-11.586825,70.472404
1.8666773,543.513611,60.001991,574.769287,-11.481652,70.496582
1.9000111,543.456543,60.002083,574.583496,-11.266891,70.5224
1.9333448,543.512512,60.002056,574.674866,-11.400107,70.54673
1.9666786,543.537048,60.001999,574.776001,-11.423876,70.56974
2.0000124,543.545715,60.002018,574.789551,-11.410211,70.593933
2.0333455,543.528442,60.002075,574.729126,-11.321748,70.619316
2.0666783,543.502625,60.002148,574.670044,-11.226047,70.645775
2.1000111,543.507202,60.002186,574.706421,-11.244665,70.672226
2.1333439,543.512207,60.002239,574.747437,-11.211476,70.699425
2.1666768,543.506714,60.002281,574.767517,-11.169871,70.727081
2.2000096,543.539612,60.002308,574.815979,-11.260665,70.754875
2.2333424,543.518921,60.002365,574.773438,-11.144611,70.78373
2.2666752,543.535217,60.002392,574.764282,-11.210337,70.812569
2.3000081,543.489197,60.002407,574.709229,-11.052944,70.841438
2.3333409,543.521729,60.002415,574.788879,-11.143714,70.870285
2.3666737,543.584534,60.002419,574.852112,-11.309847,70.899124
2.4000065,543.570496,60.002419,574.792847,-11.231359,70.927971
2.4333394,543.597595,60.002453,574.74115,-11.317017,70.957527
2.4666722,543.595398,60.002522,574.646301,-11.294033,70.988312
2.500005,543.614868,60.002579,574.60144,-11.32051,71.019707
2.5333378,543.630432,60.002651,574.573242,-11.343337,71.052155
2.5666707,543.610718,60.002686,574.566711,-11.294114,71.084618
2.6000035,543.59375,60.002705,574.628235,-11.221371,71.117096
2.6333363,543.528137,60.002716,574.676514,-11.069109,71.149597
2.6666691,543.544373,60.00272,574.83374,-11.154295,71.182076
2.700002,543.585449,60.00272,574.983154,-11.273963,71.214546
2.7333348,543.565674,60.00272,574.946655,-11.214087,71.247009
2.7666676,543.565186,60.00272,574.878662,-11.274046,71.279457
2.8000004,543.626404,60.002712,574.879333,-11.429459,71.311714
2.8333333,543.690002,60.00267,574.838013,-11.624783,71.343056
2.8666661,543.630432,60.002731,574.589783,-11.453811,71.376251
2.8999989,543.609253,60.002777,574.487854,-11.406023,71.409904
2.9333317,543.652649,60.002792,574.57019,-11.491158,71.443405
2.9666646,543.724609,60.002754,574.703003,-11.730977,71.475861
2.9999974,543.724731,60.002739,574.705933,-11.723128,71.508316
3.0333302,543.646118,60.002766,574.629456,-11.525027,71.541519
3.066663,543.637451,60.002792,574.681763,-11.569638,71.575195
3.0999959,543.707092,60.00285,574.789978,-11.825892,71.609734
3.1333287,543.674988,60.002941,574.702332,-11.715863,71.645836
3.1666615,543.696655,60.002991,574.689026,-11.791838,71.682243
3.1999943,543.721619,60.002972,574.706787,-11.934008,71.717514
3.2333272,543.673645,60.002953,574.677734,-11.814167,71.752518
3.26666,543.62561,60.002983,574.645447,-11.729021,71.788483
3.2999928,543.594849,60.002998,574.703613,-11.667655,71.824463
3.3333256,543.671204,60.003006,574.859863,-11.967494,71.86042
3.3666584,543.668213,60.002975,574.859192,-11.97578,71.895676
3.3999913,543.581848,60.002949,574.755371,-11.753942,71.93055
3.4333241,543.649414,60.002934,574.84491,-11.999994,71.965408
3.4666569,543.699585,60.002926,574.837341,-12.174723,72.000237
3.4999897,543.638611,60.002956,574.651978,-12.002564,72.035767
3.5333226,543.558655,60.002945,574.542114,-11.819514,72.070892
3.5666554,543.584839,60.00285,574.703674,-11.939619,72.103813
3.5999882,543.6203,60.002827,574.83136,-12.086492,72.137177
3.633321,543.572815,60.002876,574.732666,-11.944717,72.172035
3.6666539,543.467529,60.002899,574.635864,-11.640219,72.206924
3.6999867,543.509094,60.002911,574.768005,-11.816323,72.241791
3.7333195,543.601135,60.002914,574.876343,-12.059577,72.276634
3.7666523,543.514709,60.002903,574.721985,-11.824506,72.311195
3.7999852,543.465881,60.002769,574.734619,-11.751993,72.342758
3.833318,543.53949,60.00259,574.962646,-12.008294,72.371635
3.8666508,543.469238,60.002598,574.855591,-11.819823,72.402573
3.8999836,543.385315,60.002617,574.716309,-11.574205,72.434113
3.9333165,543.329895,60.002525,574.745239,-11.48715,72.46331
3.9666493,543.354492,60.002388,574.945801,-11.542484,72.490242
3.9999821,543.379883,60.00227,575.051636,-11.62519,72.515961
4.0333152,543.354126,60.002159,574.995422,-11.594427,72.540459
4.066648,543.421753,60.002079,574.970642,-11.822612,72.564316
4.0999808,543.438904,60.001999,574.833496,-11.81551,72.58712
4.1333137,543.337952,60.001995,574.546021,-11.518847,72.610695
4.1666465,543.376038,60.001999,574.521484,-11.575237,72.63456
4.1999793,543.394104,60.001961,574.563232,-11.57837,72.65741
4.2333121,543.3974,60.001904,574.609924,-11.595078,72.679512
4.266645,543.382019,60.001827,574.662354,-11.540864,72.700417
4.2999778,543.310303,60.001774,574.696228,-11.321642,72.720894
4.3333106,543.284302,60.001747,574.768311,-11.281142,72.741356
4.3666434,543.272705,60.001736,574.842896,-11.282221,72.761818
4.3999763,543.260925,60.001728,574.868225,-11.222939,72.782265
4.4333091,543.25824,60.001724,574.859558,-11.195593,72.802696
4.4666419,543.350098,60.00172,574.861694,-11.459367,72.82309
4.4999747,543.402039,60.001717,574.746521,-11.563714,72.843483
4.5333076,543.320129,60.001717,574.490967,-11.258753,72.863892
4.5666404,543.306152,60.001701,574.429382,-11.221673,72.884026
4.5999732,543.366455,60.001541,574.647156,-11.37447,72.900566
4.633306,543.343445,60.001518,574.673096,-11.303726,72.918022
4.6666389,543.319763,60.001617,574.614014,-11.22216,72.938454
4.6999717,543.274109,60.001671,574.567383,-11.060611,72.9589
4.7333045,543.281921,60.001694,574.642578,-11.055632,72.97934
4.7666373,543.345276,60.001709,574.723694,-11.26153,72.999779
4.7999701,543.327026,60.00172,574.672913,-11.134224,73.020348
4.833303,543.268616,60.00177,574.548767,-10.986022,73.041985
4.8666358,543.272095,60.001785,574.588745,-10.960944,73.063477
4.8999686,543.338013,60.001755,574.706482,-11.131742,73.083916
4.9333014,543.321045,60.001778,574.644714,-11.038355,73.105232
4.9666343,543.325806,60.001804,574.601624,-11.028216,73.127167
4.9999671,543.388855,60.00172,574.685547,-11.198599,73.146706
5.0332999,543.314819,60.001656,574.623291,-10.967206,73.165504
5.0666327,543.305237,60.001629,574.639221,-10.962698,73.184601
5.0999656,543.394104,60.00153,574.797668,-11.26215,73.201744
5.1332984,543.411316,60.001469,574.78772,-11.31293,73.218262
5.1666312,543.370605,60.001518,574.60968,-11.173929,73.236862
5.199964,543.376587,60.001476,574.590332,-11.173848,73.25399
5.2332969,543.382385,60.001434,574.599487,-11.23513,73.270378
5.2666297,543.371338,60.001469,574.553955,-11.181318,73.288086
5.2999625,543.321472,60.001503,574.502747,-11.040778,73.306442
5.3332953,543.342346,60.001453,574.61084,-11.123907,73.323135
5.3666282,543.304626,60.001389,574.687683,-11.000059,73.338806
5.399961,543.259155,60.001354,574.733643,-10.914391,73.354462
5.4332938,543.249451,60.001328,574.780212,-10.955133,73.369957
5.4666266,543.202087,60.001274,574.794983,-10.827673,73.384415
5.4999595,543.18988,60.001247,574.811768,-10.780785,73.398849
5.5332923,543.18811,60.001232,574.796326,-10.766332,73.413269
5.5666251,543.188904,60.00119,574.762817,-10.75331,73.426941
5.5999579,543.207947,60.001152,574.715515,-10.780581,73.440155
5.6332908,543.23468,60.001099,574.67627,-10.815572,73.452606
5.6666236,543.148071,60.00106,574.520325,-10.538412,73.46463
5.6999564,543.130798,60.001076,574.502441,-10.454456,73.477402
5.7332892,543.144775,60.001133,574.524231,-10.4511,73.491364
5.7666221,543.190491,60.001209,574.555603,-10.51922,73.506523
5.7999549,543.195313,60.001263,574.495728,-10.477776,73.522133
5.8332877,543.172424,60.001247,574.482605,-10.377029,73.536873
5.8666205,543.200134,60.001175,574.612183,-10.410217,73.549973
5.8999534,543.196655,60.001064,574.722595,-10.374817,73.561272
5.9332862,543.18811,60.000992,574.751282,-10.41157,73.572105
5.966619,543.195129,60.000954,574.767334,-10.39516,73.582924
5.9999518,543.181335,60.000935,574.711487,-10.318682,73.593735
6.0332847,543.18219,60.000927,574.634399,-10.36683,73.604546
6.0666175,543.190247,60.000923,574.589539,-10.332336,73.615349
6.0999503,543.198364,60.000919,574.554993,-10.30087,73.626152
6.1332831,543.222168,60.000912,574.533386,-10.360188,73.63681
6.166616,543.226135,60.000854,574.547913,-10.31275,73.646278
6.1999488,543.232788,60.000786,574.594238,-10.329439,73.654709
6.2332816,543.272644,60.000751,574.65155,-10.42983,73.663116
6.2666144,543.304382,60.000736,574.638062,-10.511931,73.671516
6.2999473,543.241882,60.000725,574.504456,-10.316194,73.679924
6.3332801,543.221863,60.000721,574.49353,-10.278867,73.688347
6.3666129,543.224121,60.000721,574.535278,-10.29549,73.696777
6.3999457,543.226318,60.000721,574.577026,-10.312118,73.7052
6.4332786,543.259949,60.000717,574.65033,-10.373891,73.713615
6.4666114,543.284546,60.000751,574.619202,-10.445441,73.722755
6.4999442,543.249329,60.000793,574.490479,-10.319777,73.732498
6.533277,543.237732,60.000854,574.41449,-10.282,73.743309
6.5666099,543.219604,60.000858,574.426575,-10.232641,73.753532
6.5999427,543.174316,60.000969,574.42572,-10.029788,73.766022
6.6332755,543.217041,60.001053,574.516663,-10.132309,73.779549
6.6666083,543.236145,60.001026,574.594299,-10.209398,73.791443
6.6999412,543.216187,60.000973,574.625244,-10.159798,73.802292
6.733274,543.236145,60.000954,574.684814,-10.195656,73.813255
6.7666068,543.266296,60.000984,574.648315,-10.280201,73.825249
6.7999396,543.27655,60.000999,574.56134,-10.310912,73.83725
6.8332725,543.280823,60.001019,574.469788,-10.295629,73.849388
6.8666053,543.273071,60.001068,574.398499,-10.233997,73.862602
6.8999381,543.327332,60.001091,574.427734,-10.363494,73.875801
6.9332709,543.260681,60.001106,574.374939,-10.099084,73.889038
6.9666038,543.262329,60.001114,574.434753,-10.162252,73.902283
6.9999366,543.283997,60.001083,574.57959,-10.206659,73.91478
7.0332694,543.313232,60.001049,574.666931,-10.326881,73.926811
7.0666022,543.365112,60.001034,574.714539,-10.474336,73.93882
7.0999351,543.348145,60.000999,574.622925,-10.427663,73.950226
7.1332679,543.281677,60.001007,574.482239,-10.284964,73.96225
7.1666007,543.322083,60.001015,574.5177,-10.432186,73.974251
7.1999335,543.373596,60.001015,574.554749,-10.576701,73.986259
7.2332664,543.388916,60.001015,574.516724,-10.57518,73.998268
7.2665992,543.339355,60.001019,574.413086,-10.483312,74.010292
7.299932,543.358948,60.001011,574.461121,-10.551518,74.022163
7.3332648,543.329651,60.001007,574.484131,-10.448198,74.03389
7.3665977,543.220215,60.001091,574.385864,-10.176837,74.047737
7.3999305,543.333252,60.001064,574.648438,-10.544479,74.060081
7.4332633,543.380859,60.001068,574.702637,-10.690289,74.072548
7.4665961,543.29071,60.001205,574.469299,-10.355573,74.08831
7.499929,543.240784,60.001221,574.374695,-10.28392,74.103058
7.5332618,543.195129,60.001213,574.444519,-10.129222,74.117203
7.5665946,543.200928,60.001301,574.510132,-10.160635,74.133598
7.5999274,543.237915,60.001328,574.607361,-10.240052,74.149681
7.6332603,543.231384,60.001297,574.641846,-10.189896,74.164711
7.6665931,543.260559,60.001343,574.627258,-10.237046,74.181068
7.6999259,543.286926,60.001415,574.523926,-10.337728,74.198608
7.7332587,543.312256,60.001499,574.412231,-10.334565,74.217354
7.7665915,543.344727,60.00156,574.327698,-10.377368,74.236557
7.7999244,543.325439,60.001625,574.234131,-10.28986,74.256516
7.8332572,543.318848,60.001671,574.247681,-10.224163,74.276962
7.86659,543.36676,60.001732,574.355347,-10.341711,74.298141
7.8999228,543.270752,60.00177,574.333069,-10.055598,74.319664
7.9332557,543.255981,60.001705,574.514526,-10.04772,74.339256
7.9665885,543.30127,60.001572,574.807373,-10.212988,74.356453
7.9999213,543.302612,60.001453,574.909241,-10.305963,74.372253
8.0332546,543.275208,60.001434,574.838135,-10.258492,74.389076
8.0665874,543.278992,60.001392,574.7453,-10.293751,74.405144
8.0999203,543.303589,60.001354,574.652649,-10.372811,74.420738
8.1332531,543.299438,60.001369,574.501953,-10.301785,74.437073
8.1665859,543.344055,60.001392,574.398376,-10.405266,74.453865
8.1999187,543.321411,60.001411,574.260742,-10.292067,74.470818
8.2332516,543.231018,60.001469,574.149841,-10.014747,74.488869
8.2665844,543.297241,60.001495,574.35144,-10.139558,74.506905
8.2999172,543.248474,60.001507,574.405945,-10.030849,74.524979
8.33325,543.164978,60.001553,574.437561,-9.78331,74.543793
8.3665829,543.12616,60.001499,574.607544,-9.664756,74.561279
8.3999157,543.168823,60.001404,574.867188,-9.838697,74.576637
8.4332485,543.152222,60.001453,574.828674,-9.788355,74.594353
8.4665813,543.15686,60.001457,574.73877,-9.764476,74.611908
8.4999142,543.190918,60.001362,574.687744,-9.858537,74.626923
8.533247,543.144592,60.001339,574.527039,-9.669712,74.642525
8.5665798,543.135193,60.001362,574.402222,-9.607627,74.658875
8.5999126,543.13031,60.001381,574.356262,-9.51799,74.675545
8.6332455,543.182312,60.001316,574.460815,-9.60632,74.69043
8.6665783,543.240601,60.001225,574.560425,-9.750043,74.703964
8.6999111,543.198975,60.001114,574.550659,-9.594086,74.715858
8.7332439,543.148926,60.00098,574.56189,-9.50891,74.725967
8.7665768,543.158752,60.000893,574.655273,-9.525676,74.735443
8.7999096,543.096558,60.000805,574.644714,-9.365101,74.743896
8.8332424,543.114563,60.000755,574.703918,-9.42724,74.752167
8.8665752,543.101746,60.000652,574.722595,-9.370498,74.758644
8.8999081,543.088745,60.000542,574.709778,-9.318951,74.763763
8.9332409,543.118164,60.000393,574.728149,-9.421356,74.766632
8.9665737,543.104675,60.000263,574.672485,-9.394723,74.768135
8.9999065,543.073608,60.000175,574.589478,-9.283541,74.768875
9.0332394,543.090576,60.000137,574.544312,-9.300942,74.769913
9.0665722,543.111572,60.00005,574.534241,-9.343309,74.76931
9.099905,543.094666,60.000042,574.445313,-9.232976,74.76944
9.1332378,543.091675,60.000069,574.369446,-9.202693,74.77047
9.1665707,543.093201,60.000042,574.382385,-9.160986,74.770485
9.1999035,543.112,60.000004,574.443848,-9.178538,74.76989
9.2332363,543.093262,60.000011,574.436279,-9.092094,74.769897
9.2665691,543.123535,60.000011,574.498596,-9.145616,74.76989
9.299902,543.16864,59.999989,574.533081,-9.28309,74.769279
9.3332348,543.096069,60.000038,574.398499,-9.03501,74.770027
9.3665676,543.141113,60.000034,574.433105,-9.163338,74.770325
9.3999004,543.163391,59.999947,574.508362,-9.195817,74.768539
9.4332333,543.134827,59.999973,574.47052,-9.062253,74.768219
9.4665661,543.112061,60.00008,574.363342,-9.019782,74.770157
9.4998989,543.106934,60.000149,574.327087,-8.987163,74.772552
9.5332317,543.092834,60.000183,574.345703,-8.882286,74.774963
9.5665646,543.051392,60.000237,574.346741,-8.727784,74.77813
9.5998974,543.07373,60.000313,574.411804,-8.740274,74.782486
9.6332302,543.117615,60.000366,574.466675,-8.829132,74.787285
9.666563,543.127075,60.000355,574.465881,-8.830215,74.791351
9.6998959,543.093628,60.000336,574.443298,-8.707313,74.79496
9.7332287,543.049561,60.000294,574.451904,-8.558394,74.797844
9.7665615,543.042786,60.000256,574.528381,-8.556626,74.80027
9.7998943,543.062195,60.000237,574.600464,-8.591374,74.802681
9.8332272,543.034546,60.000229,574.552551,-8.47217,74.805092
9.86656,543.047363,60.000179,574.575806,-8.504575,74.806595
9.8998928,543.073975,60.000053,574.623718,-8.563977,74.80571
9.9332256,543.059998,59.999943,574.610474,-8.497366,74.803467
9.9665585,543.044739,59.99992,574.532532,-8.449359,74.802101
9.9998913,543.096619,59.999825,574.574768,-8.569479,74.798798
10.0332241,543.099792,59.999756,574.526367,-8.551757,74.794716
10.0665569,543.053711,59.999737,574.396362,-8.431174,74.791107
10.0998898,543.073364,59.999683,574.438354,-8.437737,74.786606
10.1332226,543.051025,59.999565,574.479858,-8.344008,74.779877
10.1665554,543.053833,59.999527,574.53479,-8.378494,74.773415
10.1998882,543.054993,59.999519,574.515259,-8.388662,74.767403
10.2332211,543.007568,59.999519,574.458435,-8.222913,74.761398
10.2665539,543.018188,59.999516,574.469788,-8.238888,74.755386
10.2998867,543.048828,59.999516,574.501343,-8.299688,74.749374
10.3332195,543.056641,59.999508,574.469055,-8.261301,74.743202
10.3665524,543.066284,59.999462,574.447876,-8.280851,74.735985
10.3998852,543.04248,59.999405,574.41394,-8.22343,74.728081
10.433218,543.118347,59.999325,574.532593,-8.416458,74.718956
10.4665508,543.151611,59.999271,574.536194,-8.460527,74.70932
10.4998837,543.110168,59.999279,574.380432,-8.339202,74.700493
10.5332165,543.108704,59.999256,574.348267,-8.334569,74.691223
10.5665493,543.100403,59.999187,574.382568,-8.320754,74.680412
10.5998821,543.030823,59.999195,574.367554,-8.077313,74.670525
10.633215,543.044617,59.999214,574.444275,-8.143041,74.661263
10.6665478,543.067749,59.999138,574.573242,-8.197252,74.649872
10.6998806,543.032471,59.999161,574.528076,-8.116993,74.639786
10.7332134,542.987,59.999226,574.432007,-7.968076,74.630974
10.7665462,542.966125,59.999275,574.39093,-7.911918,74.622673
10.7998791,543.020569,59.999298,574.468262,-8.001823,74.614349
10.8332119,542.994202,59.999313,574.391357,-7.892527,74.606049
10.8665447,542.950195,59.999317,574.350098,-7.708264,74.597748
10.8998775,542.963257,59.999313,574.41571,-7.763068,74.589294
10.9332104,543.037842,59.999237,574.565002,-7.931083,74.579079
10.9665432,543.01178,59.999256,574.489624,-7.784124,74.570091
10.999876,543.019592,59.999199,574.455994,-7.832249,74.559723
11.0332088,543.072693,59.999115,574.520996,-7.953279,74.548019
11.0665417,543.099121,59.99902,574.516907,-8.032235,74.534882
11.0998745,543.111145,59.99897,574.446899,-8.05212,74.521751
11.1332073,543.099792,59.998947,574.363586,-8.029967,74.508621
11.1665401,543.138062,59.998936,574.361816,-8.106187,74.495491
11.199873,543.144714,59.998928,574.328735,-8.092855,74.482368
11.2332058,543.141418,59.998924,574.295654,-8.082223,74.469246
11.2665386,543.075256,59.998924,574.252869,-7.906941,74.456154
11.2998714,543.029663,59.998928,574.313904,-7.799474,74.443069
11.3332043,543.129089,59.998924,574.549988,-8.058904,74.429962
11.3665371,543.123291,59.998917,574.545593,-8.058526,74.416695
11.3998699,543.097473,59.998856,574.51062,-8.023387,74.402122
11.4332027,543.146423,59.998779,574.570618,-8.185264,74.386345
11.4665356,543.106934,59.998695,574.502686,-8.077821,74.369522
11.4998684,543.066406,59.99865,574.454468,-7.977454,74.352562
11.5332012,543.098877,59.998543,574.540588,-8.092387,74.333733
11.566534,543.102112,59.998428,574.565735,-8.169714,74.313301
11.5998669,543.091797,59.998371,574.537598,-8.14633,74.29287
11.6331997,543.09021,59.998306,574.518738,-8.130533,74.271683
11.6665325,543.059631,59.998226,574.459961,-8.078267,74.249359
11.6998653,542.992615,59.998169,574.418701,-7.912183,74.226501
11.7331982,543.047058,59.998096,574.54834,-8.084449,74.202583
11.766531,543.006165,59.998024,574.533508,-7.981324,74.177917
11.7998638,542.977051,59.997963,574.50885,-7.923259,74.152634
11.8331966,542.958801,59.997883,574.526917,-7.88702,74.12606
11.8665295,542.960999,59.997795,574.5755,-7.909753,74.098381
11.8998623,543.010803,59.997673,574.661133,-8.037234,74.068893
11.9331951,543.014954,59.997559,574.60791,-8.061288,74.038132
11.9665279,543.019287,59.997444,574.532532,-8.137123,74.006042
11.9998608,543.020996,59.997299,574.51062,-8.116434,73.971748
12.0331936,543.014832,59.997166,574.490723,-8.112194,73.936096
12.0665264,543.001526,59.997009,574.495972,-8.094771,73.898216
12.0998592,542.966858,59.996872,574.490662,-8.049133,73.858971
12.1331921,542.932129,59.996704,574.549072,-8.001088,73.817352
12.1665249,542.930786,59.996555,574.651733,-8.017834,73.774063
12.1998577,542.914612,59.996403,574.676514,-8.034471,73.728973
12.2331905,542.794983,59.996304,574.575195,-7.691161,73.683281
12.2665234,542.782288,59.996212,574.626892,-7.686272,73.636528
12.2998562,542.820862,59.99614,574.675842,-7.806601,73.589157
12.333189,542.815186,59.996162,574.539307,-7.736979,73.543098
12.3665218,542.755798,59.996208,574.331482,-7.517902,73.49794
12.3998547,542.789795,59.996136,574.347534,-7.584386,73.450562
12.4331875,542.780151,59.99617,574.294922,-7.448353,73.404671
12.4665203,542.809753,59.996166,574.307129,-7.501152,73.358635
12.4998531,542.803223,59.996052,574.370056,-7.473117,73.309792
12.533186,542.787659,59.995892,574.47937,-7.395757,73.258553
12.5665188,542.805176,59.99572,574.650635,-7.439888,73.205055
12.5998516,542.838196,59.995621,574.71051,-7.54083,73.15107
12.6331844,542.812988,59.995533,574.62262,-7.487224,73.096321
12.6665173,542.807739,59.995476,574.523376,-7.473291,73.041122
12.6998501,542.839844,59.995411,574.482422,-7.51811,72.985146
12.7331829,542.824341,59.995369,574.377869,-7.425489,72.928879
12.7665157,542.845825,59.995392,574.306152,-7.455942,72.873665
12.7998486,542.874084,59.995403,574.262695,-7.492624,72.818459
12.8331814,542.923584,59.995411,574.260315,-7.580312,72.763245
12.8665142,542.960388,59.995422,574.247437,-7.621845,72.708176
12.899847,542.94574,59.995468,574.165161,-7.5566,72.654182
12.9331799,542.910645,59.995495,574.15979,-7.430984,72.600212
12.9665127,542.952881,59.995506,574.295776,-7.551116,72.546234
12.9998455,542.959473,59.995514,574.368835,-7.572403,72.492264
13.0331783,542.977295,59.995514,574.420654,-7.628707,72.438278
13.0665112,542.937805,59.995552,574.369263,-7.52709,72.385063
13.099844,542.964539,59.995586,574.408264,-7.608971,72.332336
13.1331768,542.976135,59.995605,574.393433,-7.63316,72.279594
13.1665096,542.951843,59.995621,574.346741,-7.566656,72.226997
13.1998425,543.002502,59.99567,574.368408,-7.668702,72.175392
13.2331753,542.974731,59.995728,574.254822,-7.609003,72.12455
13.2665081,542.917053,59.995773,574.180786,-7.430783,72.074181
13.2998409,542.961731,59.995754,574.333923,-7.528113,72.022911
13.3331738,543.01886,59.995667,574.493896,-7.734115,71.969696
13.3665066,542.994995,59.995735,574.423462,-7.594123,71.918991
13.3998394,542.913635,59.995819,574.255249,-7.381761,71.869667
13.4331722,542.896606,59.995827,574.292908,-7.314878,71.81945
13.4665051,542.871521,59.995918,574.29895,-7.266177,71.771172
13.4998379,542.867188,59.996017,574.327698,-7.202671,71.724411
13.5331707,542.92749,59.996067,574.422241,-7.321013,71.677628
13.5665035,542.930786,59.996067,574.405273,-7.291216,71.630257
13.5998363,542.957153,59.996101,574.375671,-7.332842,71.583603
13.6331692,542.935852,59.996166,574.265625,-7.214974,71.538155
13.666502,542.951599,59.996243,574.215576,-7.230182,71.493774
13.6998348,542.99762,59.996315,574.22522,-7.292894,71.450127
13.7331676,543.008423,59.996368,574.194763,-7.258296,71.406952
13.7665005,543.088501,59.996391,574.260925,-7.460181,71.363762
13.7998333,543.128662,59.996407,574.27533,-7.521525,71.320572
13.8331661,543.140991,59.996418,574.233521,-7.526215,71.277542
13.8664989,543.184143,59.996475,574.223999,-7.655871,71.235695
13.8998318,543.225891,59.996548,574.206665,-7.727003,71.194916
13.9331646,543.226563,59.99662,574.150024,-7.745548,71.154877
13.9664974,543.227173,59.996677,574.148438,-7.731002,71.115463
13.9998302,543.228882,59.99675,574.151001,-7.798006,71.077103
14.0331631,543.190918,59.996784,574.212646,-7.670581,71.038773
14.0664959,543.181274,59.996838,574.303467,-7.672752,71.00119
14.0998287,543.185974,59.99688,574.405701,-7.715062,70.96405
14.1331615,543.190613,59.996902,574.463379,-7.787808,70.92691
14.1664944,543.156677,59.996944,574.431213,-7.698508,70.890503
14.1998272,543.122009,59.996983,574.384521,-7.645384,70.854553
14.23316,543.159363,59.997009,574.432861,-7.735564,70.818741
14.2664928,543.163635,59.997066,574.368958,-7.742037,70.783974
14.2998257,543.11969,59.997093,574.280701,-7.573923,70.749214
14.3331585,543.04541,59.997143,574.205627,-7.367701,70.715225
14.3664913,543.032104,59.997181,574.274902,-7.32269,70.681702
14.3998241,543.05835,59.997204,574.398376,-7.374126,70.64817
14.433157,542.993103,59.997219,574.384949,-7.179957,70.614784
14.4664898,542.964294,59.997272,574.39801,-7.108728,70.582458
14.4998226,543.01239,59.997295,574.490356,-7.175169,70.550102
14.5331554,542.990234,59.997314,574.429565,-7.074209,70.517883
