tA,vA,fA,pA,qA,aA
0,520.19342,60.000015,569.986267,-11.096367,69.610191
0.0333333,520.188599,59.999981,570.004883,-11.068444,69.609451
0.0666667,520.178162,59.999943,570.019836,-11.069404,69.608109
0.1,520.169617,59.999874,570.063171,-11.069677,69.605614
0.1333334,520.166687,59.999851,570.093323,-11.061231,69.603287
0.1666667,520.181946,59.999882,570.075989,-11.105249,69.602074
0.2,520.194275,59.999901,570.026367,-11.138384,69.600845
0.2333333,520.201843,59.999908,569.976318,-11.129061,69.599625
0.2666666,520.204834,59.999912,569.930969,-11.123212,69.598412
0.2999999,520.193909,59.99995,569.86554,-11.063586,69.597954
0.3333332,520.195435,59.999985,569.859924,-11.083,69.597954
0.3666665,520.201172,60,569.885559,-11.090304,69.597954
0.3999998,520.190247,60.000008,569.914673,-11.039021,69.597969
0.4333331,520.191406,60.000015,569.97406,-11.060535,69.597977
0.4666664,520.198486,60.00005,570.010986,-11.064456,69.598686
0.4999997,520.210388,60.000076,570.012268,-11.115603,69.599777
0.533333,520.222351,60.000092,570.028137,-11.128005,69.600861
0.5666663,520.226685,60.000099,570.018616,-11.155999,69.601952
0.5999996,520.228577,60.000103,570.004028,-11.161013,69.603043
0.6333329,520.230347,60.000107,569.989319,-11.16599,69.604134
0.6666662,520.232361,60.000141,569.95813,-11.179086,69.605988
0.6999995,520.234192,60.000175,569.924255,-11.164988,69.608269
0.7333328,520.232361,60.000183,569.925171,-11.166504,69.61042
0.7666661,520.224609,60.000145,569.965332,-11.173341,69.611526
0.7999994,520.233704,60.000095,570.043213,-11.19444,69.611969
0.8333327,520.243164,60.000057,570.09729,-11.254927,69.611977
0.866666,520.252136,60,570.131287,-11.315807,69.611214
0.8999993,520.258911,59.999958,570.11438,-11.363112,69.610008
0.9333326,520.269165,59.999901,570.098694,-11.395531,69.608002
0.9666659,520.27533,59.999851,570.068665,-11.429377,69.605469
0.9999992,520.276611,59.999794,570.020935,-11.44391,69.602203
1.0333329,520.277893,59.999718,570.004639,-11.503409,69.597816
1.0666667,520.279175,59.99966,570.009705,-11.510362,69.592857
1.1000005,520.280457,59.999588,570.026855,-11.55438,69.586853
1.1333343,520.281677,59.999516,570.050903,-11.586419,69.580101
1.1666681,520.282898,59.999428,570.077271,-11.654073,69.572083
1.2000018,520.28418,59.999359,570.098572,-11.68217,69.563416
1.2333356,520.281555,59.999287,570.108154,-11.73902,69.55381
1.2666694,520.264954,59.999214,570.085205,-11.730556,69.543434
1.3000032,520.247681,59.99913,570.080688,-11.741104,69.531876
1.3333369,520.244995,59.999062,570.104187,-11.784831,69.519684
1.3666707,520.242371,59.998989,570.134705,-11.819909,69.506424
1.4000045,520.239685,59.998917,570.11908,-11.86717,69.492432
1.4333383,520.240662,59.998863,570.107422,-11.918824,69.477997
1.4666721,520.25238,59.998871,570.07135,-11.972218,69.464279
1.5000058,520.250122,59.998901,569.976624,-11.95881,69.451149
1.5333396,520.242981,59.998955,569.869507,-11.953927,69.439095
1.5666734,520.237854,59.99902,569.81073,-11.936483,69.427826
1.6000072,520.233154,59.999077,569.79126,-11.927485,69.41716
1.633341,520.228577,59.999146,569.808594,-11.899582,69.407547
1.6666747,520.217346,59.999214,569.847717,-11.875359,69.398643
1.7000085,520.211853,59.99926,569.905334,-11.874003,69.390144
1.7333423,520.208984,59.999325,569.958679,-11.883995,69.382454
1.7666761,520.206177,59.999378,569.992981,-11.880285,69.375404
1.8000098,520.203247,59.999489,569.9646,-11.877925,69.370277
1.8333436,520.2005,59.999634,569.900574,-11.862514,69.367317
1.8666774,520.197205,59.99976,569.843445,-11.815168,69.365616
1.9000112,520.193726,59.999847,569.815369,-11.772282,69.364563
1.933345,520.190247,59.999931,569.82605,-11.7335,69.364563
1.9666787,520.186768,59.999973,569.856201,-11.701903,69.364578
2.0000124,520.183228,59.999996,569.917603,-11.70415,69.364601
2.0333452,520.163635,60.000015,569.990662,-11.627176,69.364761
2.066678,520.148621,60.000065,570.010742,-11.607277,69.365891
2.1000109,520.142456,60.000088,570.057373,-11.571976,69.366997
2.1333437,520.138,60.000088,570.072144,-11.569676,69.367943
2.1666765,520.13385,60.000053,570.094177,-11.557442,69.367958
2.2000093,520.123779,60.000034,570.087952,-11.514855,69.367958
2.2333422,520.125549,60.000019,570.07782,-11.489726,69.367813
2.266675,520.131775,59.999966,570.084412,-11.501913,69.3666
2.3000078,520.137085,59.999943,570.060974,-11.503146,69.365387
2.3333406,520.14209,59.99992,570.025146,-11.479502,69.364006
2.3666735,520.14447,59.999855,570.024841,-11.482862,69.361359
2.4000063,520.13855,59.999783,570.020142,-11.454244,69.357666
2.4333391,520.136169,59.999714,570.038513,-11.439778,69.353279
2.4666719,520.144043,59.999657,570.070374,-11.454158,69.348328
